304591183,00013,30459118300013,O,1900-01-01,NN,,,2006-12-15T00:15:45,false,3,,1,,RUE,DE L AUVERGNE,31100,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2004-09-30,F,,,,,85.1G,NAFRev1,N
304591183,00021,30459118300021,O,2006-04-01,,,,2007-12-05T09:00:01,false,2,,34,,RUE,DES POTIERS,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,85.1G,NAFRev1,N
304591183,00039,30459118300039,O,2007-12-01,,,1392ZA,2020-04-22T19:32:33,true,9,,37,,CHE,DES MARESTOTS,74120,MEGEVE,,,74173,,,,,,,,,,,,,,,,,,,2020-03-31,F,CHRISTINE DEGENEVE,,,CHRISTINE DEGENEVE,13.92Z,NAFRev2,N
304591209,00024,30459120900024,O,1989-05-24,NN,,,2006-10-27T00:04:36,false,3,,9,,ALL,DU LAURAGAIS,31770,COLOMIERS,,,31149,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,85.1C,NAF1993,N
304591209,00032,30459120900032,O,2006-04-12,,,,2018-02-23T08:44:24,true,3,,4,,RUE,PREVOT,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,2016-04-30,F,,,,,86.22C,NAFRev2,N
304591209,00040,30459120900040,O,2011-02-14,NN,,,2019-01-14T20:00:35,false,3,,66,,BD,AMPERE,85100,LES SABLES D'OLONNE,,,85194,,,,,,,,,,,,,,,,,,,2012-01-01,F,,,,,86.22C,NAFRev2,O
304591209,00057,30459120900057,O,2012-01-01,NN,,,2019-01-14T20:00:42,false,2,,98,,AV,ALCIDE GABARET,85100,LES SABLES D'OLONNE,,,85194,,,,,,,,,,,,,,,,,,,2016-04-30,F,,,,,86.22C,NAFRev2,N
304591209,00065,30459120900065,O,2011-05-09,,,,2016-01-22T08:25:40,false,2,CENTRE CATHERINE DE SIENNE,2,,RUE,ERIC TABARLY,44200,NANTES,,BP20215,44109,,,,,,,,,,,,,,,,,,,2015-10-16,F,,,,,86.22C,NAFRev2,N
304591217,00027,30459121700027,O,1988-07-18,NN,,,2014-07-08T00:12:34,true,4,,28,,ALL,AUTAN,31850,MONTRABE,,,31389,,,,,,,,,,,,,,,,,,,2009-03-31,F,,,,,32.50A,NAFRev2,N
304591233,00016,30459123300016,O,1900-01-01,NN,,,,false,3,,28,,ALL,JULES GUESDE,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1997-06-01,F,,,,,85.1C,NAF1993,N
304591233,00024,30459123300024,O,1997-06-01,NN,,,2014-06-11T09:02:31,false,3,CLINIQUE DES CEDRES,,,,CHATEAU D'ALLIEZ,31700,CORNEBARRIEU,,,31150,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,85.1C,NAFRev1,N
304591233,00032,30459123300032,O,2014-04-01,NN,,,2018-09-29T12:10:53,true,2,,2,,RUE,DES VASES,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2017-03-31,A,,,,,68.20A,NAFRev2,N
304591241,00027,30459124100027,O,,NN,,,,true,1,,78,,RUE,DES GRAVIERS,25700,VALENTIGNEY,,,25580,,,,,,,,,,,,,,,,,,,,F,,,,,60.09,NAP,N
304591258,00013,30459125800013,O,1900-01-01,NN,,,2010-04-18T03:26:20,true,5,,15,,ALL,JEAN JAURES,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-12-31,F,,,,,66.29Z,NAFRev2,O
304591258,00021,30459125800021,O,1997-01-02,NN,,,2019-11-14T14:00:31,false,4,,15,,RUE,DU COMMERCE,31120,PORTET-SUR-GARONNE,,,31433,,,,,,,,,,,,,,,,,,,2004-05-31,F,,,,,67.2Z,NAFRev1,N
304591266,00024,30459126600024,O,,NN,,,2019-11-14T14:00:31,true,1,,7,,IMP,HENRI PARAYRE,31360,SAINT-MARTORY,,,31503,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,54.08,NAP,N
304591282,00013,30459128200013,O,,,,,,true,1,,85,,RUE,PARGAMINIERES,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1996-08-18,F,,,,,81.21,NAP,N
