304817711,00027,30481771100027,O,1989-12-01,NN,,,,false,4,,35,,RUE,DE LA DONELIERE,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,52.4L,NAF1993,N
304817737,00014,30481773700014,O,1900-01-01,NN,,,2008-01-04T19:32:27,true,3,,352,,AV,DU PRADO,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
304817752,00013,30481775200013,O,,,,,,true,1,,8,,RUE,MASSENA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,1983-06-01,F,,,,,64.25,NAP,N
304817778,00018,30481777800018,O,,,,,2019-11-14T14:00:59,true,1,,31,,RUE,DE LA LIBERATION,78350,JOUY-EN-JOSAS,,,78322,,,,,,,,,,,,,,,,,,,1986-06-23,F,,,,,28.3C,NAF1993,N
304817786,00029,30481778600029,O,1900-01-01,NN,,,2008-04-26T08:42:02,false,4,MIN SAUMATY BOX 12,321,,CHE,DU LITTORAL,13016,MARSEILLE 16,,,13216,,,,,,,,,,,,,,,,,,,2006-11-15,F,,,,,51.3S,NAFRev1,O
304817786,00037,30481778600037,O,1989-11-17,NN,,,2019-11-14T14:00:30,false,4,ZONE ARTISANALE,7,,RUE,DES LAMPAROS,30240,LE GRAU-DU-ROI,,,30133,,,,,,,,,,,,,,,,,,,2006-10-31,F,,,,,51.3S,NAFRev1,N
304817786,00045,30481778600045,O,1993-02-01,NN,,,,false,4,,40,,QUAI,GENERAL DURAND,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,51.3S,NAF1993,O
304817786,00052,30481778600052,O,1994-11-26,NN,,,2008-04-26T08:42:02,false,3,,13,,QUAI,MAXIMIN LICCIARDI,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,2006-12-01,F,,,,,51.3S,NAFRev1,O
304817786,00060,30481778600060,O,1997-01-01,NN,,,,false,4,QUARTIER SAINTE MUSSE,,,BD,DES ARMARIS,83100,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2002-06-30,F,,,,,51.3S,NAF1993,O
304817786,00078,30481778600078,O,1998-01-01,NN,,,2019-11-14T14:00:49,false,4,,58,,RUE,HURET LAGACHE,62200,BOULOGNE-SUR-MER,,,62160,,,,,,,,,,,,,,,,,,,2009-10-28,F,,,,,46.38A,NAFRev2,O
304817786,00086,30481778600086,O,2006-11-15,NN,,,2021-02-23T10:36:55,true,2,LES DOCKS ATRIUM 10.4,10,,PL,DE LA JOLIETTE,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.38A,NAFRev2,O
304817786,00094,30481778600094,O,2008-01-01,,,,2019-11-14T14:00:19,false,3,,,,AV,GERARD BAUDET,13110,PORT-DE-BOUC,,,13077,,,,,,,,,,,,,,,,,,,2009-10-28,F,,,,,46.38A,NAFRev2,O
304817810,00019,30481781000019,O,1975-01-01,NN,,,2009-06-27T03:42:00,false,6,EN MATTE,,,RTE,DE FENDEILLE,11400,CASTELNAUDARY,,,11076,,,,,,,,,,,,,,,,,,,2007-08-13,F,,,,,45.1B,NAFRev1,N
304817810,00027,30481781000027,O,2007-05-03,NN,,,2012-05-05T00:51:00,true,4,,,,RTE,DE CARCASSONNE,09500,MIREPOIX,,,09194,,,,,,,,,,,,,,,,,,,2010-01-01,F,,,,,42.11Z,NAFRev2,O
304817828,00011,30481782800011,O,1900-01-01,NN,,,2020-12-06T20:08:29,true,3,,,,,,27500,CORNEVILLE-SUR-RISLE,,,27174,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.10Z,NAFRev2,N
304817828,00029,30481782800029,O,1900-01-01,12,2019,,2021-10-27T08:15:21,false,4,,,,,,14800,TOUQUES,,,14699,,,,,,,,,,,,,,,,,,,2008-01-01,A,HOTEL DE L'AMIRAUTE,,,,55.10Z,NAFRev2,O
304817828,00037,30481782800037,O,1991-06-07,NN,,,2019-11-14T14:00:19,false,3,,,,,LA GARE,14800,SAINT-ARNOULT,,,14557,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.10Z,NAFRev2,N
304817851,00013,30481785100013,O,,NN,,,,true,1,,50,,RUE,JACQUES KELLNER,78380,BOUGIVAL,,,78092,,,,,,,,,,,,,,,,,,,,F,,,,,58.01,NAP,N
304817869,00023,30481786900023,O,1981-09-01,NN,,,2018-09-29T12:11:01,true,4,,,,RTE,DE CAUSSADE,82300,MONTEILS,,,82126,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,94.99Z,NAFRev2,O
304817885,00011,30481788500011,O,,,,,,true,1,,,,,MONTEE DU PUGET,13850,GREASQUE,,,13046,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,66.02,NAP,N
304817893,00023,30481789300023,O,1980-04-01,21,2019,,2021-10-27T08:15:21,false,5,,,,RTE,NATIONALE,17290,AIGREFEUILLE D'AUNIS,,,17003,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.61Z,NAFRev2,O
304817893,00031,30481789300031,O,1995-02-01,NN,,,2016-04-26T01:47:00,false,5,,5,,RTE,DE PARIS,16560,TOURRIERS,,,16383,,,,,,,,,,,,,,,,,,,2014-12-31,F,,,,,33.12Z,NAFRev2,O
304817893,00049,30481789300049,O,1991-06-01,02,2019,,2021-10-28T08:39:29,true,7,ZA LA FIEE DES LOIS,,,RUE,LE FIEE DES LOIS,79230,PRAHECQ,,,79216,,,,,,,,,,,,,,,,,,,2020-10-01,A,,,,,46.61Z,NAFRev2,O
304817893,00056,30481789300056,O,1992-06-01,NN,,,2015-05-14T04:12:25,false,5,,,,,LE BOURG,17800,BELLUIRE,,,17039,,,,,,,,,,,,,,,,,,,2011-10-31,F,,,,,33.12Z,NAFRev2,O
304817893,00064,30481789300064,O,1992-06-11,NN,,,2012-01-16T14:51:30,false,5,,,,,LA METAIRIE D'ASNIERES,17800,BELLUIRE,,,17039,,,,,,,,,,,,,,,,,,,2011-10-03,F,,,,,46.61Z,NAFRev2,N
304817893,00072,30481789300072,O,2008-04-01,11,2019,,2021-10-27T08:15:21,false,1,,83,,BD,DU QUATORZE JUILLET,17400,SAINT JEAN D'ANGELY,,,17347,,,,,,,,,,,,,,,,,,,2008-04-01,A,,,,,46.61Z,NAFRev2,O
304817893,00080,30481789300080,O,2011-10-03,11,2019,,2021-10-27T08:15:21,false,2,,,,RUE,DE LA RIQUOTTERIE,17800,MAZEROLLES,,,17227,,,,,,,,,,,,,,,,,,,2014-01-01,A,,,,,46.61Z,NAFRev2,O
304817893,00098,30481789300098,O,2013-12-16,NN,,,2016-04-26T01:47:00,false,2,ZONE INDUSTRIELLE LES GATINELLES,1,,RUE,AMPERE,16440,NERSAC,,,16244,,,,,,,,,,,,,,,,,,,2014-12-31,F,,,,,46.61Z,NAFRev2,O
304817893,00106,30481789300106,O,2014-01-01,,,,2014-03-12T08:55:59,false,2,ZI DES CHARRIERS,23,,RUE,DES BRANDES,17100,SAINTES,,,17415,,,,,,,,,,,,,,,,,,,2014-01-31,F,,,,,46.61Z,NAFRev2,N
304817893,00114,30481789300114,O,2014-01-01,NN,,,2019-11-14T14:00:20,false,2,,,,,ZONE D ACTIVITE DU PLASSIN,16130,GENSAC-LA-PALLUE,,,16150,,,,,,,,,,,,,,,,,,,2014-12-31,F,,,,,46.61Z,NAFRev2,O
304817893,00122,30481789300122,O,2013-12-23,03,2019,,2021-10-27T08:15:21,false,4,,,,,LES BAURAIS,16210,BARDENAC,,,16029,,,,,,,,,,,,,,,,,,,2020-09-30,F,,,,,46.61Z,NAFRev2,N
304817893,00130,30481789300130,O,2019-10-01,,,,2020-11-17T08:51:12,false,2,,,,LD,LE GRAND NIORTEAU,79310,MAZIERES-EN-GATINE,,,79172,,,,,,,,,,,,,,,,,,,2020-10-01,A,,,,,33.12Z,NAFRev2,O
304817927,00011,30481792700011,O,1900-01-01,NN,,,2019-11-14T14:00:22,false,4,,,,RTE,DE MOITRON,21510,AIGNAY-LE-DUC,,,21004,,,,,,,,,,,,,,,,,,,1995-12-25,F,VINS GRAMI ET GAUMONT,,,,52.1B,NAF1993,O
304817927,00037,30481792700037,O,1980-04-01,NN,,,2019-11-14T14:01:04,false,4,,,,,,89160,ANCY-LE-FRANC,,,89005,,,,,,,,,,,,,,,,,,,1999-12-25,F,VINS GRAMI ET VINS GAUMONT,,,,51.3J,NAF1993,O
304817927,00052,30481792700052,O,1994-08-31,NN,,,2019-11-14T14:00:23,true,4,,,,RTE,DE CHATILLON,21400,SAINTE-COLOMBE-SUR-SEINE,,,21545,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,52.1B,NAF1993,N
304817950,00013,30481795000013,O,1900-01-01,01,2019,,2021-10-27T08:15:21,true,6,LE VIEUX LAVOIR,30,,AV,DES ECOLES MILITAIRES,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.32A,NAFRev2,O
304817950,00047,30481795000047,O,1986-01-02,NN,,,2019-11-14T14:00:19,false,3,,,,,FACE AU PORT DE PECHE,13960,SAUSSET-LES-PINS,,,13104,,,,,,,,,,,,,,,,,,,2005-08-30,F,,,,,70.3A,NAFRev1,N
304817950,00062,30481795000062,O,1988-04-01,NN,,,2007-02-20T15:34:53,false,3,RN 98,,,BD,D ALGER,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,2005-08-30,F,,,,,70.3A,NAFRev1,N
304817950,00070,30481795000070,O,1990-04-09,NN,,,2007-02-20T15:39:50,false,3,VILLA LUTETIA,6,,RUE,DU DOCTEUR CALMETTE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2005-08-30,F,,,,,70.3A,NAFRev1,N
304817950,00112,30481795000112,O,2001-08-01,NN,,,2007-02-20T15:36:36,false,3,CHEZ M.PIERRE COSTANTINI,,,PL,DU PORTAIL,84360,LAURIS,,,84065,,,,,,,,,,,,,,,,,,,2005-08-30,F,SARL COMERI,,,,70.3C,NAFRev1,N
304817950,00120,30481795000120,O,2004-11-30,NN,,,2019-11-14T14:00:19,false,3,LA CHEVALIERE,20,,IMP,DES DAPALIS,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2007-07-02,F,,,,,70.3C,NAFRev1,O
304817984,00012,30481798400012,O,1900-01-01,NN,,,2019-11-14T14:00:13,true,3,,,,LD,LE PARC AUX BOEUFS,02130,FERE-EN-TARDENOIS,,,02305,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304818008,00019,30481800800019,O,1900-01-01,NN,,,2008-01-04T19:32:28,true,3,,,,,LA GARE,22640,PLESTAN,,,22193,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,78.30Z,NAFRev2,O
304818024,00016,30481802400016,O,1975-01-01,NN,,,2019-11-14T14:01:00,true,6,,12,B,ALL,DU COTEAU,78470,SAINT-REMY-LES-CHEVREUSE,,,78575,,,,,,,,,,,,,,,,,,,2010-12-15,F,,,,,18.13Z,NAFRev2,N
304818024,00024,30481802400024,O,2002-01-01,NN,,,2019-11-14T14:01:00,false,4,DOMAINE SAINT PAUL,102,,RTE,DE LIMOURS,78470,SAINT-REMY-LES-CHEVREUSE,,,78575,,,,,,,,,,,,,,,,,,,2010-12-15,F,,,,,18.13Z,NAFRev2,N
304818081,00040,30481808100040,O,1990-01-01,,,,,false,4,ZI DE LA BONDE,1,B,RUE,MARCEL PAUL,91300,MASSY,,,91377,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,45.3F,NAF1993,N
304818081,00057,30481808100057,O,1993-10-01,NN,,,2020-11-28T03:46:22,true,5,,78,,RTE,DE CHARTRES,91940,GOMETZ-LE-CHATEL,,,91275,,,,,,,,,,,,,,,,,,,2020-09-30,F,,,,,43.22B,NAFRev2,O
304818099,00026,30481809900026,O,,NN,,,,true,1,,40,,RTE,DE LEOGNAN,33140,VILLENAVE D'ORNON,,,33550,,,,,,,,,,,,,,,,,,,1995-11-20,F,,,,,74.1J,NAF1993,N
304818107,00027,30481810700027,O,1989-02-18,NN,,4399CZ,2019-11-14T14:00:59,true,5,,,,ALL,DES MARCADETS,78270,LIMETZ-VILLEZ,,,78337,,,,,,,,,,,,,,,,,,,2010-04-30,F,,,,,43.99C,NAFRev2,O
304818115,00012,30481811500012,O,1900-01-01,NN,,,2019-11-14T14:00:59,true,3,,19,,AV,DE SAINT GERMAIN,78160,MARLY-LE-ROI,,,78372,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304818131,00019,30481813100019,O,,NN,,,,true,1,,407,,CHE,DES PRES,06410,BIOT,,,06018,,,,,,,,,,,,,,,,,,,1990-11-15,F,,,,,54.03,NAP,N
304818149,00011,30481814900011,O,,NN,,,,true,1,,40,,AV,DES ACACIAS,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,,F,,,,,44.21,NAP,N
304818156,00024,30481815600024,O,,,,,2019-08-13T08:36:10,true,1,,,,,PORT NOUVEAU PORT,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,32.05,NAP,N
304818164,00010,30481816400010,O,1964-01-01,NN,,,2019-11-14T14:00:12,true,4,,26,,RUE,CARNOT,02400,CHATEAU-THIERRY,,,02168,,,,,,,,,,,,,,,,,,,2004-08-07,F,,,,,50.4Z,NAFRev1,O
304818172,00039,30481817200039,O,,NN,,,,true,1,,2,,RUE,DESBOUTIN,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
304818206,00027,30481820600027,O,,,,,,true,1,,39,,BD,DU PRESIDENT WILSON,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,64.11,NAP,N
304818222,00016,30481822200016,O,1900-01-01,NN,,,2006-12-15T00:15:47,false,3,,112,,BD,SADI CARNOT,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,1995-02-15,F,,,,,85.1G,NAF1993,N
304818222,00024,30481822200024,O,1995-05-15,NN,,,2019-01-14T20:00:33,false,3,,36,,RUE,DES DEUX PHARES,85100,LES SABLES D'OLONNE,,,85194,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,85.1G,NAFRev1,N
304818222,00032,30481822200032,O,2008-08-01,,,,2019-11-07T08:35:42,true,2,,58,T,RUE,FELIX FAURE,85100,LES SABLES D'OLONNE,,,85194,,,,,,,,,,,,,,,,,,,2019-10-31,F,,,,,86.90E,NAFRev2,N
304818230,00019,30481823000019,O,,NN,,,,true,1,,5,,BD,DU GENERAL LECLERC,06240,BEAUSOLEIL,,,06012,,,,,,,,,,,,,,,,,,,2000-03-13,F,,,,,85.1C,NAF1993,O
304818255,00024,30481825500024,O,,NN,,,,true,1,,62,,RUE,DE LA REPUBLIQUE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,52.4C,NAF1993,N
304818271,00013,30481827100013,O,,,,,2019-11-14T14:00:15,true,1,,,,,RN 85 HAUTS MALVANS,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.21,NAP,N
304818289,00031,30481828900031,O,,,,,2019-11-14T14:00:15,true,1,,7,,RUE,PASTEUR,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1990-07-13,F,,,,,55.73,NAP,N
304818305,00027,30481830500027,O,1995-04-01,NN,,,2017-06-12T20:19:48,false,3,ESPACE NIKAIA,248,,BD,DU MERCANTOUR,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,1996-10-01,F,,,,,74.4B,NAF1993,N
304818305,00035,30481830500035,O,1996-10-01,NN,,,2006-11-25T09:18:09,true,3,LE RHODES,7,,BD,AUGUSTE RAYNAUD,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,74.1J,NAFRev1,N
304818313,00039,30481831300039,O,,NN,,,2019-11-14T14:00:15,true,1,,86,B,AV,MAURICE DONAT,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1994-03-01,F,,,,,85.1C,NAF1993,O
304818347,00011,30481834700011,O,1900-01-01,NN,,,2013-05-18T02:30:57,true,5,,48,,RUE,DE LA BUFFA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2011-06-30,F,,,,,86.22C,NAFRev2,O
304818370,00021,30481837000021,O,,NN,,,,true,1,,,,QUAI,LUNEL,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,1987-05-01,F,,,,,80.4A,NAF1993,N
304818388,00023,30481838800023,O,1987-04-01,NN,,,2011-04-23T04:30:35,true,5,LE CLOS FLEURI,139,,AV,SAINTE MARGUERITE,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2010-04-30,F,,,,,86.23Z,NAFRev2,O
304818420,00032,30481842000032,O,,NN,,,,true,1,,,,AV,MAL DE LATTRE DE TASSIGNY,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,1995-05-28,F,,,,,74.4B,NAF1993,N
304818446,00011,30481844600011,O,,,,,,true,1,,,,AV,BORRIGLIONE,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.44,NAP,N
304818479,00038,30481847900038,O,1900-01-01,,,,2011-04-28T00:11:40,false,3,,54,,BD,JOSEPH GARNIER,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,1997-03-01,F,,,,,52.4Z,NAF1993,N
304818479,00046,30481847900046,O,2009-02-10,,,,2016-02-11T03:15:25,true,4,CASTELLANE,,,,RN85 MUSEE DE LA RESISTANCE,04120,CASTELLANE,,,04039,,,,,,,,,,,,,,,,,,,2015-12-31,F,,,,,96.09Z,NAFRev2,N
304818495,00026,30481849500026,O,,,,,,true,1,,7,,RUE,GRANDE LA MONNAIE,66000,PERPIGNAN,,,66136,,,,,,,,,,,,,,,,,,,1987-02-28,F,,,,,55.60,NAP,N
304818503,00035,30481850300035,O,,NN,,,2019-11-14T14:00:34,true,1,,6,B,,GRAND RUE,34430,SAINT-JEAN-DE-VEDAS,,,34270,,,,,,,,,,,,,,,,,,,1989-07-01,F,,,,,87.04,NAP,N
304818537,00017,30481853700017,O,,,,,,true,1,,,,RUE,FOURMILLIERE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.23,NAP,N
304818552,00032,30481855200032,O,1982-10-01,NN,,,2019-11-14T14:00:15,true,3,TRAVERSE ST JEAUME,2574,,,LES HAUTS DE ST JEAUME,06740,CHATEAUNEUF-GRASSE,,,06038,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304818586,00014,30481858600014,O,,NN,,,,true,1,,9,B,RUE,D ORAN,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,1996-06-30,F,,,,,52.5Z,NAF1993,N
304818602,00019,30481860200019,O,,NN,,,2019-11-14T14:00:15,true,1,,,,CHE,PRIVE DE LA DARSE,06230,VILLEFRANCHE-SUR-MER,,,06159,,,,,,,,,,,,,,,,,,,1990-02-28,F,,,,,62.44,NAP,N
304818610,00012,30481861000012,O,,,,,2019-11-14T14:00:15,true,1,,,,RTE,DE SAINT PAUL,06480,LA COLLE-SUR-LOUP,,,06044,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.25,NAP,N
304818628,00014,30481862800014,O,1900-01-01,NN,,,2006-11-25T09:18:09,true,3,,30,,RUE,DE MIMONT,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,85.1G,NAFRev1,N
304818644,00011,30481864400011,O,,,,,,true,1,,27,,AV,DU 3 SEPTEMBRE,06320,CAP D'AIL,,,06032,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
304818651,00016,30481865100016,O,,NN,,,,true,1,,47,,RUE,GEORGES BIDAULT,06430,TENDE,,,06163,,,,,,,,,,,,,,,,,,,1998-01-30,F,,,,,00.0Z,NAF1993,N
304818677,00011,30481867700011,O,1900-01-01,NN,,,2015-05-10T04:42:05,true,4,,73,,AV,FRANKLIN ROOSEVELT,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2015-03-31,F,,,,,86.90E,NAFRev2,N
304818701,00027,30481870100027,O,1991-09-09,,,,,true,3,,72,,,GRANDE,06570,SAINT-PAUL-DE-VENCE,,,06128,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,55.1A,NAF1993,N
304818719,00011,30481871900011,O,,NN,,,,true,1,,,,RUE,GRANDE,06570,SAINT-PAUL-DE-VENCE,,,06128,,,,,,,,,,,,,,,,,,,1988-10-25,F,,,,,67.08,NAP,N
304818727,00014,30481872700014,O,1975-01-01,NN,,,,true,1,,250,,AV,DE GRASSE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2000-02-29,F,,,,,60.2N,NAF1993,O
304818735,00017,30481873500017,O,,,,,,true,1,,12,,BD,CAMILLE LAPRADE,07200,AUBENAS,,,07019,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,65.06,NAP,N
304818776,00011,30481877600011,O,1976-01-01,NN,,,2019-11-14T14:00:12,true,4,,,,,LES COINTIERES,01240,DOMPIERRE-SUR-VEYLE,,,01145,,,,,,,,,,,,,,,,,,,2003-06-30,F,,,,,45.1A,NAFRev1,O
304818784,00031,30481878400031,O,2005-07-01,,,,2021-02-23T10:36:55,true,2,,11,,AV,GEORGES MELIES,44400,REZE,,,44143,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,90.01Z,NAFRev2,N
304818792,00034,30481879200034,O,1998-03-12,NN,,,,true,1,,11,,RUE,EMILE DUPLOYE,02300,SINCENY,,,02719,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,45.3A,NAF1993,N
304818818,00011,30481881800011,O,1996-07-10,NN,,,2013-02-20T08:34:02,true,7,,,,LD,LE TRAVERS,07330,MAYRES,,,07153,,,,,,,,,,,,,,,,,,,2012-09-20,A,,,,,35.11Z,NAFRev2,N
304818826,00022,30481882600022,O,2000-01-01,NN,,,2009-10-16T16:21:51,true,4,,25,,RTE,DE LA MOLANDIERE,01570,FEILLENS,,,01159,,,,,,,,,,,,,,,,,,,2009-07-31,F,,,,,68.20B,NAFRev2,N
304818834,00018,30481883400018,O,,NN,,,,true,1,,,,,LE BOURG,01090,GENOUILLEUX,,,01169,,,,,,,,,,,,,,,,,,,1988-08-29,F,,,,,55.10,NAP,N
304818842,00029,30481884200029,O,1989-07-03,NN,,,2008-11-07T00:20:28,true,3,LE CRYSTAL,64,,BD,DU PRESIDENT WILSON,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2007-12-31,F,,,,,93.0E,NAFRev1,N
304818859,00031,30481885900031,O,1981-11-21,NN,,,2009-06-27T03:42:00,true,4,,11,,RUE,DES PAVEURS,02200,SOISSONS,,,02722,,,,,,,,,,,,,,,,,,,2007-12-31,F,,,,,45.4J,NAFRev1,O
304818867,00018,30481886700018,O,,,,,,true,1,,129,,BD,POINCARE,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,86.08,NAP,N
304818883,00015,30481888300015,O,1975-01-01,NN,,,2012-07-19T10:56:46,true,5,,21,,RUE,FERNAND CLEMENT,02110,SEBONCOURT,,,02703,,,,,,,,,,,,,,,,,,,2011-02-14,F,,,,,47.73Z,NAFRev2,O
304818925,00014,30481892500014,O,,NN,,,,true,1,,,,AV,DU VIVARAIS,07370,SARRAS,,,07308,,,,,,,,,,,,,,,,,,,,F,,,,,64.48,NAP,N
304818933,00018,30481893300018,O,,,,,2019-11-14T14:00:13,true,1,,,,RUE,JULES GUESDE,02100,SAINT-QUENTIN,,,02691,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
304818974,00020,30481897400020,O,1988-09-17,NN,,,2019-11-14T14:00:17,true,1,,9,,RUE,LEO LAGRANGE,10600,LA CHAPELLE-SAINT-LUC,,,10081,,,,,,,,,,,,,,,,,,,1999-06-15,F,,,,,52.4R,NAF1993,O
304818982,00015,30481898200015,O,1976-01-01,NN,,,2008-11-07T00:20:28,true,4,,92,,CRS,DE VERDUN,01100,OYONNAX,,,01283,,,,,,,,,,,,,,,,,,,2003-02-27,F,,,,,93.0D,NAFRev1,N
