302447289,00018,30244728900018,O,,,,,,true,1,,,,BD,MURAT,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.05,NAP,N
302447313,00024,30244731300024,O,,NN,,,,true,1,,14,,RUE,DE LA REPUBLIQUE,93230,ROMAINVILLE,,,93063,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,64.49,NAP,N
302447339,00029,30244733900029,O,,,,,,true,1,,56,,AV,MOZART,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,,F,,,,,84.11,NAP,N
302447347,00030,30244734700030,O,1995-05-09,,,,,true,1,,42,,BD,DE CHARONNE,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2000-06-30,F,,,,,93.0E,NAF1993,N
302447362,00013,30244736200013,O,,,,,,true,1,,11,B,RUE,DE L AMIRAL MOUCHEZ,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N
302447404,00013,30244740400013,O,,NN,,,,true,1,,319,,RUE,DE BELLEVILLE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,,F,,,,,64.49,NAP,N
302447412,00016,30244741200016,O,,NN,,,,true,1,,113,,AV,DE FLANDRE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,21.03,NAP,N
302447420,00027,30244742000027,O,,NN,,,2021-10-29T14:38:09,true,1,,23,,RUE,DE LA GARE,77120,CHAILLY-EN-BRIE,,,77070,,,,,,,,,,,,,,,,,,,2002-11-26,F,,,,,55.1A,NAF1993,N
302447453,00010,30244745300010,O,,NN,,,,true,1,,29,,RUE,DE MEAUX,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
302447479,00015,30244747900015,O,,NN,,,,true,1,,21,,RUE,LE BUA,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
302447495,00011,30244749500011,O,,NN,,,,true,1,,8,,RUE,HENRI DUVERNOIS,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N
302447503,00012,30244750300012,O,1982-07-15,NN,,,2018-09-29T12:10:02,true,5,,226,,RUE,DE LA CONVENTION,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,86.23Z,NAFRev2,O
302447529,00017,30244752900017,O,1974-01-01,NN,,,,true,1,,153,,RUE,D ALESIA,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2002-06-30,F,,,,,52.3E,NAF1993,N
302447552,00035,30244755200035,O,,NN,,,,true,1,,46,,RUE,HERMEL,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,52.4Z,NAF1993,N
302447560,00038,30244756000038,O,,NN,,,,true,1,,143,,AV,PARMENTIER,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,,F,,,,,47.02,NAP,N
302447578,00014,30244757800014,O,,NN,,,,true,1,,31,,RUE,FESSART,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
302447586,00017,30244758600017,O,,NN,,,,true,1,,,,,MARCHE DE LA REUNION,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,,F,,,,,62.41,NAP,N
302447594,00011,30244759400011,O,,NN,,,,true,1,,19,,RUE,DU CDT RENE MOUCHOTTE,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
302447602,00012,30244760200012,O,,NN,,,,true,1,,55,,RUE,COMPANS,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,,F,,,,,64.14,NAP,N
302447628,00017,30244762800017,O,,,,,,true,1,,,,RUE,DU DOCTEUR POTAIN,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
302447651,00027,30244765100027,O,,NN,,,2019-11-14T14:00:50,true,1,,,,,CHAMBON DES NEIGES,63790,CHAMBON-SUR-LAC,,,63077,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
302447677,00014,30244767700014,O,,,,,,true,1,,,,RUE,DE LAGNY,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
302447727,00017,30244772700017,O,,,,,,true,1,,,,RUE,SAINT BLAISE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.43,NAP,N
302447743,00014,30244774300014,O,,NN,,,,true,1,,31,,RUE,DE NANTES,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
302447750,00019,30244775000019,O,,,,,,true,1,,,,AV,GAMBETTA,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
302447784,00026,30244778400026,O,1988-04-01,NN,,,2019-11-14T14:01:05,true,3,,15,,AV,FAIDHERBE,93310,LE PRE-SAINT-GERVAIS,,,93061,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,55.3A,NAF1993,N
302447818,00014,30244781800014,O,1900-01-01,NN,,,,true,4,,3,,,VLA DURY VASSELON,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,55.3A,NAF1993,N
302447867,00011,30244786700011,O,,NN,,,,true,1,,31,,RUE,DE NANTES,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
302447875,00014,30244787500014,O,,NN,,,,true,1,,164,,BD,MORTIER,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1990-01-31,F,,,,,64.46,NAP,N
302447891,00011,30244789100011,O,,NN,,,,true,1,,,,RUE,DES HALLES,76750,BUCHY,,,76146,,,,,,,,,,,,,,,,,,,1994-09-30,F,,,,,52.4V,NAF1993,O
302447917,00022,30244791700022,O,,,,,,true,1,,,,BD,DE VERDUN,76200,DIEPPE,,,76217,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,87.03,NAP,N
302447933,00011,30244793300011,O,,,,,,true,1,,,,RUE,BARDINET,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.25,NAP,N
302447941,00014,30244794100014,O,,NN,,,,true,1,,27,,RUE,DU TEXEL,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,,F,,,,,64.14,NAP,N
302447966,00011,30244796600011,O,,NN,,,,true,1,,65,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1987-07-04,F,,,,,52.2P,NAF1993,N
302447990,00011,30244799000011,O,,NN,,,,true,1,,8,,PAS,DE LA BRIE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,,F,,,,,62.41,NAP,N
302448014,00027,30244801400027,O,1900-01-01,NN,,,2008-04-26T08:37:39,true,5,,18,B,AV,JEAN JAURES,93220,GAGNY,,,93032,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,71.12A,NAFRev2,N
302448022,00012,30244802200012,O,,,,,,true,1,,22,,RUE,PAVEE,76500,ELBEUF,,,76231,,,,,,,,,,,,,,,,,,,,F,,,,,67.03,NAP,N
302448030,00023,30244803000023,O,1992-07-16,NN,,,2020-01-08T19:36:49,true,4,,169,,RUE,SADI CARNOT,76320,CAUDEBEC-LES-ELBEUF,,BP 66,76165,,,,,,,,,,,,,,,,,,,2019-12-31,F,,,,,70.22Z,NAFRev2,N
302448105,00015,30244810500015,O,,NN,,,,true,1,,45,,RUE,ORFILA,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
302448154,00013,30244815400013,O,,NN,,,,true,1,,5,,RUE,DESNOUETTES,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,,F,,,,,62.46,NAP,N
302448170,00027,30244817000027,O,1993-06-07,NN,,,,true,1,,118,,AV,JEAN JAURES,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,60.2L,NAF1993,N
302448188,00011,30244818800011,O,,NN,,,,true,1,,134,,RUE,D AVRON,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1992-01-30,F,,,,,52.4C,NAF1993,N
302448204,00016,30244820400016,O,,,,,,true,1,,,,BD,BRUNE,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.23,NAP,N
302448220,00012,30244822000012,O,,,,,,true,1,,,,RUE,DE LA VILLETTE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
302448238,00022,30244823800022,O,,NN,,,,true,1,,29,,RUE,VAVEIX,23200,AUBUSSON,,,23008,,,,,,,,,,,,,,,,,,,1994-03-31,F,,,,,45.3A,NAF1993,N
302448246,00017,30244824600017,O,,,,,,true,1,,,,RUE,LECOURBE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
302448279,00018,30244827900018,O,,NN,,,,true,1,,5,,RUE,DALOU,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,,F,,,,,64.23,NAP,N
302448303,00016,30244830300016,O,,,,,,true,1,,,,RUE,DES CEVENNES,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.45,NAP,N
302448311,00019,30244831100019,O,,NN,,,,true,1,,228,,RUE,DE JAVEL,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
302448329,00011,30244832900011,O,,NN,,,,true,1,,79,,RUE,DE LA CROIX NIVERT,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
302448337,00014,30244833700014,O,1987-10-15,NN,,,2014-07-08T00:11:42,true,4,,12,,RUE,ARISTIDE BRIAND,91300,MASSY,,,91377,,,,,,,,,,,,,,,,,,,2008-12-31,F,,,,,45.20A,NAFRev2,N
302448360,00016,30244836000016,O,,,,,2019-02-20T09:45:58,true,1,,38,,RUE,DE LA FORGERIE*LA GERVIERE,85340,OLONNE SUR MER,,,85166,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
302448386,00011,30244838600011,O,1975-01-01,NN,,,2007-07-19T08:35:47,true,3,,,,,LES MALINGRES,85300,LE PERRIER,,,85172,,,,,,,,,,,,,,,,,,,2007-06-30,F,,,,,55.1A,NAFRev1,N
302448394,00031,30244839400031,O,1988-12-25,NN,,,2019-11-14T14:01:02,true,3,RES VENDOME ENTREE 4,19,,BD,D AUSTERLITZ,85000,LA ROCHE-SUR-YON,,,85191,,,,,,,,,,,,,,,,,,,2018-12-31,F,,,,,86.90E,NAFRev2,N
302448394,00049,30244839400049,O,1993-04-26,NN,,,2019-11-14T14:01:02,false,4,,4,,RUE,DU VIEUX BOURG,85170,DOMPIERRE-SUR-YON,,,85081,,,,,,,,,,,,,,,,,,,2010-08-31,F,CABINET D'ORTHOPHONIE,,,,86.90E,NAFRev2,N
302448428,00011,30244842800011,O,,,,,2019-11-14T14:00:58,true,1,,83,,RUE,PIERRE CORNEILLE,76300,SOTTEVILLE-LES-ROUEN,,,76681,,,,,,,,,,,,,,,,,,,1987-05-27,F,,,,,87.03,NAP,N
302448469,00031,30244846900031,O,,NN,,,,true,1,,,,,LE BOURG DE PUYBELLIARD,85110,CHANTONNAY,,,85051,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
302448485,00029,30244848500029,O,1900-01-01,NN,,,,true,4,,,,PL,VINCENT RASPAIL,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,52.2C,NAF1993,N
302448493,00023,30244849300023,O,,NN,,,,true,1,,23,,PL,JEAN JAURES,77140,NEMOURS,,,77333,,,,,,,,,,,,,,,,,,,1995-01-01,F,,,,,52.7A,NAF1993,N
302448501,00015,30244850100015,O,,NN,,,,true,1,,11,,RUE,ESPANET,83200,TOULON,,,83137,,,,,,,,,,,,,,,,,,,1988-08-01,F,,,,,47.02,NAP,N
302448527,00010,30244852700010,O,1900-01-01,NN,,,2008-01-04T19:20:22,true,3,,,,LOT,MUNICIPAL CITE CAREYROUX,82700,MONTECH,,,82125,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,86.21Z,NAFRev2,N
302448543,00017,30244854300017,O,,NN,,,,true,1,,,,CHE,DE MEZARD,81120,PUYGOUZON,,,81218,,,,,,,,,,,,,,,,,,,,F,,,,,62.46,NAP,N
302448550,00012,30244855000012,O,,,,,2019-11-14T14:01:00,true,1,,32,,PL,DE L'HOTEL DE VILLE,79360,BEAUVOIR-SUR-NIORT,,,79031,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
302448576,00017,30244857600017,O,,,,,,true,1,,,,PL,DU CHATEAU,79170,CHIZE,,,79090,,,,,,,,,,,,,,,,,,,1997-10-15,F,,,,,70.2C,NAF1993,N
302448600,00023,30244860000023,O,1900-01-01,NN,,,2010-12-07T05:58:02,true,4,,22,,RUE,SAINTE BATHILDE,77500,CHELLES,,,77108,,,,,,,,,,,,,,,,,,,2010-09-30,F,,,,,86.21Z,NAFRev2,N
302448626,00010,30244862600010,O,,NN,,,,true,1,,18,,RUE,DU PONT DE CAVILLE,81200,MAZAMET,,,81163,,,,,,,,,,,,,,,,,,,1994-11-07,F,,,,,58.06,NAP,N
302448659,00011,30244865900011,O,,NN,,,,true,1,,,,,ILE DE LA LOGE,78380,BOUGIVAL,,,78092,,,,,,,,,,,,,,,,,,,1988-05-30,F,,,,,67.07,NAP,N
302448691,00022,30244869100022,O,1986-02-01,NN,,,,true,1,,5,,RUE,NEUVE,81120,REALMONT,,,81222,,,,,,,,,,,,,,,,,,,2002-08-31,F,,,,,70.2C,NAF1993,N
302448725,00010,30244872500010,O,,,,,,true,1,,29,,AV,ALBERT ROUVIERE,81200,MAZAMET,,,81163,,,,,,,,,,,,,,,,,,,1988-04-30,F,,,,,67.08,NAP,N
302448733,00022,30244873300022,O,1996-01-01,NN,,,2006-10-26T23:57:16,true,3,,,,LD,LA FOSSE CHAPELLE MORTHEME,86300,VALDIVIENNE,,,86233,,,,,,,,,,,,,,,,,,,2005-09-02,F,,,,,01.3Z,NAFRev1,N
302448758,00011,30244875800011,O,1900-01-01,NN,,,2008-01-04T19:20:22,false,3,,,,RUE,DU MARECHAL FOCH,83630,AUPS,,,83007,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
302448758,00037,30244875800037,O,1980-05-15,NN,,,2008-01-04T19:20:22,true,3,,,,AV,CAP NEGRE RES DE LA BAIE,83980,LE LAVANDOU,,,83070,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.22Z,NAFRev2,N
302448782,00029,30244878200029,O,,NN,,,,true,1,,,,AV,JEAN MERMOZ,83150,BANDOL,,,83009,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,45.2V,NAF1993,O
302448816,00025,30244881600025,O,1987-09-01,NN,,,2019-01-28T17:02:57,true,4,,27,,RUE,NATIONALE,78520,LIMAY,,,78335,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,68.20B,NAFRev2,N
302448824,00037,30244882400037,O,1990-04-01,NN,,,,true,3,,13,,RUE,EMILE ZOLA,17000,LA ROCHELLE,,,17300,,,,,,,,,,,,,,,,,,,1992-07-14,F,,,,,74.1A,NAF1993,N
302448832,00014,30244883200014,O,,NN,,,,true,1,,2,,RUE,DE SAUNAL,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,52.2J,NAF1993,O
302448857,00011,30244885700011,O,1975-01-01,NN,,,2018-09-29T12:10:02,true,6,,14,,RUE,GEORGES CLEMENCEAU,85220,APREMONT,,,85006,,,,,,,,,,,,,,,,,,,2015-03-01,A,,,,,68.20B,NAFRev2,N
302448865,00022,30244886500022,O,1983-04-01,NN,,,2019-11-14T14:01:03,true,1,,,,,Z I DU CORMIER,86350,USSON-DU-POITOU,,,86276,,,,,,,,,,,,,,,,,,,2002-07-15,F,,,,,50.2Z,NAF1993,N
302448873,00026,30244887300026,O,1983-04-01,NN,,,2019-11-14T14:01:03,true,1,,,,,Z I DU CORMIER,86350,USSON-DU-POITOU,,,86276,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,50.2Z,NAF1993,N
302448881,00011,30244888100011,O,1975-01-01,NN,,,2020-07-24T04:17:04,true,3,,,,,,85220,APREMONT,,,85006,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.2C,NAFRev1,N
302448881,00029,30244888100029,O,1996-01-01,NN,,,2019-11-14T14:01:02,false,3,,7,,RES,LA VIGIE QUAI PORT FIDELE,85800,SAINT-GILLES-CROIX-DE-VIE,,,85222,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.2C,NAFRev1,N
302448899,00013,30244889900013,O,,,,,,true,1,,32,,RUE,DU 26 AOUT 1944,77820,LE CHATELET-EN-BRIE,,,77100,,,,,,,,,,,,,,,,,,,1991-03-31,F,,,,,62.43,NAP,N
302448931,00048,30244893100048,O,1995-03-15,NN,,,2006-11-25T09:14:43,true,3,RATTACHEMENT MAIRIE,,,,MAIRIE,12310,LAISSAC-SEVERAC L'EGLISE,,,12120,,,,,,,,,,,,,,,,,,,2004-04-01,F,,,,,92.3F,NAFRev1,N
302448949,00016,30244894900016,O,1963-01-01,,,9602AA,2017-10-04T17:09:05,true,5,,8,,AV,ADRIEN TARRADE,87100,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,2017-09-30,F,,,,,96.02A,NAFRev2,N
302448956,00011,30244895600011,O,,NN,,,,true,1,,131,,RUE,FRANCOIS PERRIN,87000,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,47.04,NAP,N
302448964,00049,30244896400049,O,,NN,,,2019-11-14T14:00:31,true,1,,2,,RUE,JEAN JACQUES ROUSSEAU,31120,PORTET-SUR-GARONNE,,,31433,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,45.4F,NAF1993,N
302448972,00018,30244897200018,O,,,,,,true,1,,1,,AV,DU COMMANDANT BERNIER,79500,MELLE,,,79174,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
302448980,00029,30244898000029,O,,,,,2019-11-14T14:01:02,true,1,,70,,RUE,DE LA GARONNE,83700,SAINT-RAPHAEL,,,83118,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,67.01,NAP,N
302448998,00021,30244899800021,O,1982-06-15,NN,,,2019-11-14T14:00:58,true,4,,66,,RUE,JEAN JAURES,77410,CLAYE-SOUILLY,,,77118,,,,,,,,,,,,,,,,,,,2011-09-30,F,,,,,86.23Z,NAFRev2,N
302449020,00015,30244902000015,O,,,,,,true,1,,,,RUE,DES LANDES,78400,CHATOU,,,78146,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,65.06,NAP,N
302449046,00044,30244904600044,O,1997-09-01,NN,,,,true,1,,10,,RTE,DU PAVE BLANC,92140,CLAMART,,,92023,,,,,,,,,,,,,,,,,,,2002-08-01,F,,,,,55.3A,NAF1993,O
302449095,00017,30244909500017,O,,NN,,,2019-11-14T14:00:59,true,1,,12,,RUE,DE LA MAIRIE,77115,SIVRY-COURTRY,,,77453,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,52.2C,NAF1993,O
302449103,00019,30244910300019,O,,NN,,,2019-11-14T14:01:02,true,1,,1,,RUE,DU CLOCHER,85470,BRETIGNOLLES-SUR-MER,,,85035,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,52.4H,NAF1993,O
302449111,00038,30244911100038,O,1994-01-01,NN,,,,false,4,,18,,RUE,DU RENOYER,84100,ORANGE,,,84087,,,,,,,,,,,,,,,,,,,1999-01-01,F,,,,,91.3A,NAF1993,N
