304668940,00014,30466894000014,O,,,,,,true,1,,,,AV,HENRI BARBUSSE,47000,AGEN,,,47001,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.47,NAP,N
304668957,00018,30466895700018,O,1900-01-01,NN,,,,false,4,,10,,AV,VAUBAN,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,74.1A,NAF1993,O
304668957,00026,30466895700026,O,1997-09-04,NN,,,2016-04-26T01:46:39,false,4,,97,,AV,VAUBAN,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2014-11-15,F,,,,,69.10Z,NAFRev2,O
304668957,00034,30466895700034,O,2012-04-04,,,,2012-05-14T09:32:25,false,1,,97,,AV,VAUBAN,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2012-04-04,F,,,,,69.10Z,NAFRev2,O
304668957,00042,30466895700042,O,2014-11-15,11,2019,,2021-10-27T08:15:17,true,1,,78,,AV,DU MARECHAL FOCH,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2014-11-15,A,,,,,69.10Z,NAFRev2,O
304668957,00059,30466895700059,O,2020-06-03,,,,2020-12-11T11:39:54,false,1,,31,,AV,JEAN MEDECIN,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2020-06-03,A,,,,,69.10Z,NAFRev2,O
304668965,00011,30466896500011,O,,NN,,,,true,1,,18,,RUE,DE PARIS,45300,SERMAISES,,,45310,,,,,,,,,,,,,,,,,,,,F,,,,,08.01,NAP,N
304669005,00015,30466900500015,O,1900-01-01,NN,,,,true,3,,64,,AV,PIERRE SEMARD,84200,CARPENTRAS,,,84031,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,74.1A,NAF1993,O
304669013,00035,30466901300035,O,1986-03-15,NN,,,2019-02-25T20:31:43,true,4,ZI LES PLESSES,123,,RUE,DES PLESSES,85180,LES SABLES D'OLONNE,,,85194,,,,,,,,,,,,,,,,,,,2003-01-02,F,,,,,45.4L,NAFRev1,O
304669054,00047,30466905400047,O,1995-09-01,NN,,,,true,1,,1,,RUE,DE TERRE NEUVE,91940,LES ULIS,,,91692,,,,,,,,,,,,,,,,,,,2002-07-08,F,,,,,32.1B,NAF1993,O
304669062,00016,30466906200016,O,,NN,,,,true,1,,26,,RUE,DE LA REPUBLIQUE,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,,F,,,,,00.10,NAP,N
304669088,00029,30466908800029,O,,NN,,,,true,1,,10,,RUE,FRANCOIS CARLO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,,F,,,,,59.10,NAP,N
304669096,00014,30466909600014,O,1900-01-01,NN,,,2008-01-04T19:31:39,true,3,,,,PL,DE L HOTEL DE VILLE,84200,CARPENTRAS,,,84031,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,94.91Z,NAFRev2,N
304669138,00014,30466913800014,O,,,,,2019-11-14T14:00:38,true,1,,8,,PL,HOTEL DE VILLE,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,97.23,NAP,N
304669161,00016,30466916100016,O,,NN,,,,true,1,,44,,AV,DU COTEAU FLEURI,83320,CARQUEIRANNE,,,83034,,,,,,,,,,,,,,,,,,,1989-07-27,F,,,,,79.01,NAP,N
304669179,00018,30466917900018,O,,,,,,true,1,,,,,FONT BRUN,83320,CARQUEIRANNE,,,83034,,,,,,,,,,,,,,,,,,,,F,,,,,84.05,NAP,N
304669187,00011,30466918700011,O,1975-01-01,01,2019,,2021-10-27T08:15:17,true,4,,4,,,GRANDE RUE,51170,BROUILLET,,,51089,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.34Z,NAFRev2,O
304669195,00014,30466919500014,O,1900-01-01,,,,2019-11-14T14:01:01,false,4,,,,,HOTEL DE LA CROIX BLANCHE,81240,SAINT-AMANS-SOULT,,,81238,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,92.6C,NAF1993,N
304669195,00022,30466919500022,O,1992-07-01,NN,,,2019-11-14T14:01:01,true,4,,,,RUE,LUCIEN ROULAUD,81240,SAINT-AMANS-SOULT,,,81238,,,,,,,,,,,,,,,,,,,2008-01-01,A,SECTION FOOTBALL,,,,93.12Z,NAFRev2,N
304669203,00016,30466920300016,O,,,,,,true,1,,82,,RUE,JEAN JAURES,59274,MARQUILLIES,,,59388,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,47.01,NAP,N
304669245,00025,30466924500025,O,,NN,,,,true,1,,,,RTE,DES SABLES,44840,LES SORINIERES,,,44198,,,,,,,,,,,,,,,,,,,1997-11-28,F,,,,,51.2E,NAF1993,O
304669252,00039,30466925200039,O,,NN,,,2019-11-21T08:56:48,true,1,,28,,RUE,TRAVERSIERE,59700,MARCQ-EN-BAROEUL,,,59378,,,,,,,,,,,,,,,,,,,1996-12-27,F,,,,,22.2C,NAF1993,O
304669260,00016,30466926000016,O,1900-01-01,NN,,,,true,4,,6,,RUE,CAVEE DE BAILLEVAL,60840,NOINTEL,,,60464,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,77.01,NAP,N
304669278,00018,30466927800018,O,,,,,,true,1,,,,,LES LOGES,49112,VERRIERES-EN-ANJOU,,,49323,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,70.2C,NAF1993,N
304669286,00011,30466928600011,O,1966-01-01,NN,,,2009-02-04T00:16:06,true,4,N°2 & 4,2,,RUE,DE VERDUN,52000,CHAUMONT,,,52121,,,,,,,,,,,,,,,,,,,2006-09-20,F,,,,,51.4J,NAFRev1,O
304669302,00024,30466930200024,O,1990-01-01,NN,,,2019-11-14T14:01:01,true,1,,,,RTE,DE SAINT PONS,81270,LABASTIDE-ROUAIROUX,,,81115,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,74.8J,NAF1993,N
304669310,00019,30466931000019,O,1900-01-01,NN,,,2008-01-04T19:31:39,true,3,,,,,LA CALMILHE,81200,MAZAMET,,,81163,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,94.99Z,NAFRev2,N
304669336,00014,30466933600014,O,,NN,,,,true,1,,2,,RUE,DE L EGLISE,59147,CHEMY,,,59145,,,,,,,,,,,,,,,,,,,1986-07-31,F,,,,,55.60,NAP,N
304669344,00018,30466934400018,O,1900-01-01,NN,,,2011-09-02T10:15:52,false,4,,15,,,LES BOIS DU CERF,91450,ETIOLLES,,,91225,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,80.4D,NAF1993,N
304669344,00026,30466934400026,O,1993-01-15,NN,,,2016-04-26T01:46:39,true,2,,103,,,RESIDENCE LES BOIS DU CERF,91450,ETIOLLES,,,91225,,,,,,,,,,,,,,,,,,,2014-10-31,F,,,,,85.52Z,NAFRev2,O
304669369,00031,30466936900031,O,1987-09-01,,,,2019-11-14T14:00:38,true,3,,39,,AV,DE ROCHETAILLEE,42100,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,77.10,NAP,N
304669377,00018,30466937700018,O,,NN,,,,true,1,,101,,,LES CYCLADES,83980,LE LAVANDOU,,,83070,,,,,,,,,,,,,,,,,,,,F,,,,,79.01,NAP,N
304669385,00029,30466938500029,O,,,,,,true,1,,,,RTE,DE GREZ NEUVILLE,49220,LE LION D'ANGERS,,,49176,,,,,,,,,,,,,,,,,,,1992-07-08,F,,,,,52.2C,NAF1993,N
304669393,00023,30466939300023,O,1986-08-11,NN,,,2010-04-18T03:26:26,false,5,,4,,RUE,PIERRE ET MARIE CURIE,60000,BEAUVAIS,,,60057,,,,,,,,,,,,,,,,,,,2008-12-31,F,,,,,18.12Z,NAFRev2,O
304669393,00031,30466939300031,O,1997-01-01,NN,,,,false,3,ZI NORD,,,RUE,ANDRE DUROUCHEZ,80080,AMIENS,,,80021,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,22.2C,NAF1993,O
304669393,00049,30466939300049,O,2006-07-01,,,,2006-11-25T09:17:45,false,2,ZONE ARTISANALE,,,AV,DES CENSIVES,60000,TILLE,,,60639,,,,,,,,,,,,,,,,,,,2006-09-30,F,,,,,22.2C,NAFRev1,O
304669393,00056,30466939300056,O,2006-10-01,NN,,,2015-05-14T04:11:46,false,3,,,,AV,DES CENSIVES,60000,TILLE,,,60639,,,,,,,,,,,,,,,,,,,2013-02-01,F,,,,,18.12Z,NAFRev2,O
304669393,00064,30466939300064,O,2010-01-02,NN,,,2015-05-14T04:11:46,false,2,,145,,RUE,DE PARIS,80000,AMIENS,,,80021,,,,,,,,,,,,,,,,,,,2013-12-31,F,SOCIETE NOUVELLE IMPRIMERIE YVERT,,,,18.12Z,NAFRev2,O
304669393,00072,30466939300072,O,2013-02-01,NN,,,2015-05-14T04:11:46,true,2,VILLAGE MYKONOS,36,,AV,SALVADOR ALLENDE,60000,BEAUVAIS,,,60057,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,18.12Z,NAFRev2,O
304669419,00026,30466941900026,O,1982-06-15,NN,,,2019-11-14T14:00:48,true,3,,,,HAM,LIEUDIT LEMESNIL,60240,HADANCOURT-LE-HAUT-CLOCHER,,,60293,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,45.11Z,NAFRev2,N
304669419,00042,30466941900042,O,1992-02-15,NN,,,2008-01-04T19:31:39,false,3,,25,B,RTE,DE ST LEU,95600,EAUBONNE,,,95203,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,45.11Z,NAFRev2,N
304669435,00014,30466943500014,O,1964-01-01,00,2018,4520AD,2020-08-25T10:22:55,false,5,,18,,CHS,DE ROUVROY,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,2018-09-01,F,,,,,45.20A,NAFRev2,O
304669435,00022,30466943500022,O,2018-09-01,02,2019,4520AD,2021-10-27T08:15:17,true,1,,220,,RUE,DE MENCHECOURT,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,2018-09-01,A,ETABLISSEMENT SIMON,,,,45.20A,NAFRev2,O
304669450,00013,30466945000013,O,,,,,,true,1,,1,,RUE,GENERAL LECLERC,80110,MOREUIL,,,80570,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.21,NAP,N
304669476,00034,30466947600034,O,,,,,2019-11-14T14:01:00,true,1,,8,,RUE,DES COCHES,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,1992-12-28,F,,,,,52.4Z,NAF1993,N
304669500,00015,30466950000015,O,1900-01-01,01,2019,,2021-10-27T08:15:17,true,5,,30,,RUE,DESGROUX,60000,BEAUVAIS,,,60057,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
304669542,00017,30466954200017,O,1974-01-01,NN,,,2014-06-14T00:03:43,true,7,,11,,RUE,SAINT AMAND,76000,ROUEN,,,76540,,,,,,,,,,,,,,,,,,,2013-01-01,A,,,,,64.20Z,NAFRev2,N
304669559,00011,30466955900011,O,1975-01-01,01,2019,,2021-10-27T08:15:17,false,4,,11,,RUE,DE MARS,51100,REIMS,,,51454,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.32A,NAFRev2,O
304669559,00029,30466955900029,O,2010-10-01,01,2019,,2021-10-27T08:15:17,true,2,LIEU DIT L HOMME MORT,11,,RUE,DE LA MIETTE,02190,VILLENEUVE-SUR-AISNE,,,02360,,,,,,,,,,,,,,,,,,,2012-03-16,A,,,,,46.32A,NAFRev2,O
304669567,00030,30466956700030,O,1988-12-25,,,,2019-11-14T14:00:59,false,2,,14,,RUE,DU MARCHE,77515,SAINT-AUGUSTIN,,,77400,,,,,,,,,,,,,,,,,,,1992-02-14,F,,,,,91.3E,NAF1993,N
304669567,00048,30466956700048,O,1992-02-14,,,,2008-01-04T19:31:39,true,4,,27,,AV,DE STRASBOURG,77120,COULOMMIERS,,,77131,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,94.99Z,NAFRev2,N
304669583,00011,30466958300011,O,1900-01-01,02,2019,,2021-10-27T08:15:17,true,4,,210,,ALL,GEORGES DEVOUGE,51190,AVIZE,,,51029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,11.02B,NAFRev2,O
304669609,00014,30466960900014,O,,NN,,,,true,1,,1,,RUE,DE LA CHARBONNIERE,77630,BARBIZON,,,77022,,,,,,,,,,,,,,,,,,,,F,,,,,86.10,NAP,N
304669625,00044,30466962500044,O,,,,,,true,1,,32,,RUE,PIERRE BROSSOLETTE,76600,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,,F,,,,,74.03,NAP,N
304669641,00017,30466964100017,O,,,,,2019-11-14T14:00:38,true,1,,,,RUE,BEAUBRUN,42000,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,38.40,NAP,N
304669666,00030,30466966600030,O,1986-07-01,NN,,,2016-04-26T01:46:39,false,5,,31,,RUE,EUSTACHE DE LA QUERIERE,76100,ROUEN,,,76540,,,,,,,,,,,,,,,,,,,2015-07-15,F,,,,,90.02Z,NAFRev2,O
304669666,00048,30466966600048,O,2004-01-15,NN,,,2019-11-14T14:00:19,false,4,,2,D,RUE,DU LONG DOUET,14760,BRETTEVILLE-SUR-ODON,,,14101,,,,,,,,,,,,,,,,,,,2017-03-08,F,,,,,90.02Z,NAFRev2,O
304669666,00055,30466966600055,O,2007-03-27,NN,,,2017-03-20T20:17:54,false,3,,209,,RUE,JEAN MOULIN,50110,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2013-03-31,F,,,,,47.43Z,NAFRev2,O
304669666,00063,30466966600063,O,2011-04-01,01,2019,,2021-10-27T08:15:17,false,3,,447,,RUE,IRENE JOLIOT CURIE,76620,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,2021-10-01,F,MTCA,,,,90.02Z,NAFRev2,O
304669666,00071,30466966600071,O,2015-07-15,12,2019,,2021-10-27T08:15:17,true,1,,4,,RUE,NICEPHORE NIEPCE,76300,SOTTEVILLE-LES-ROUEN,,,76681,,,,,,,,,,,,,,,,,,,2015-07-15,A,,,,,90.02Z,NAFRev2,O
304669666,00089,30466966600089,O,2017-03-08,,,,2017-06-21T13:25:14,false,2,,7,,RUE,DENIS PAPIN,14120,MONDEVILLE,,,14437,,,,,,,,,,,,,,,,,,,2017-06-21,A,,,,,90.02Z,NAFRev2,O
304669666,00097,30466966600097,O,2021-10-01,,,,2021-10-26T15:11:27,false,1,BATIMENT A,3,,RUE,PIERRE SEMARD,76600,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,2021-10-01,A,MTCA,,,,90.02Z,NAFRev2,N
304669674,00018,30466967400018,O,,NN,,,2019-11-14T14:00:59,true,1,,119,,RUE,DE CHELLES,77360,VAIRES-SUR-MARNE,,,77479,,,,,,,,,,,,,,,,,,,,F,,,,,51.10,NAP,N
304669708,00022,30466970800022,O,,NN,,,,true,1,,27,,RUE,ROGER CHAUVIRE,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1991-10-07,F,,,,,64.47,NAP,N
304669724,00011,30466972400011,O,1975-01-01,NN,,,2021-02-23T03:44:14,true,4,,1,,RUE,BEAUVOISINE,76000,ROUEN,,,76540,,,,,,,,,,,,,,,,,,,2018-12-31,A,,,,,47.71Z,NAFRev2,N
304669732,00014,30466973200014,O,1900-01-01,,,,2019-11-14T14:00:58,true,4,,3,,PL,DES DEPORTES,77170,BRIE-COMTE-ROBERT,,,77053,,,,,,,,,,,,,,,,,,,1993-10-11,F,,,,,70.3A,NAF1993,N
304669732,00022,30466973200022,O,1988-09-01,NN,,,2019-11-14T14:00:59,false,4,,79,,AV,DU GENERAL DE GAULLE,77330,OZOIR-LA-FERRIERE,,,77350,,,,,,,,,,,,,,,,,,,1992-01-01,F,LOG'IMMO 77,,,,70.1F,NAF1993,N
304669732,00030,30466973200030,O,1989-11-01,,,,,false,4,,20,,PL,DU MARCHE,77120,COULOMMIERS,,,77131,,,,,,,,,,,,,,,,,,,1993-10-11,F,IMMOBILIERE DU MARCHE,,,,70.3A,NAF1993,N
304669740,00017,30466974000017,O,,,,,,true,1,,,,,ZONE IND DE CHAMPBENOIST,77160,PROVINS,,,77379,,,,,,,,,,,,,,,,,,,1989-03-01,F,,,,,74.8K,NAF1993,N
304669757,00029,30466975700029,O,2005-08-04,,,,2009-01-19T20:26:14,true,6,,11,,RUE,DU MARECHAL JOFFRE,76600,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,68.31Z,NAFRev2,N
304669765,00014,30466976500014,O,1975-01-01,NN,,,2006-11-25T09:17:45,true,3,,74,,RUE,CASIMIR DELAVIGNE,76600,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,2005-12-25,F,,,,,60.2E,NAFRev1,N
304669773,00018,30466977300018,O,,NN,,,,true,1,,39,,BD,FOCH,51100,REIMS,,,51454,,,,,,,,,,,,,,,,,,,1989-07-18,F,,,,,79.03,NAP,N
304669781,00011,30466978100011,O,,NN,,,2019-11-14T14:00:57,true,1,,7,,RUE,DE NEUFCHATEL,76440,FORGES-LES-EAUX,,,76276,,,,,,,,,,,,,,,,,,,,F,,,,,51.12,NAP,N
304669807,00022,30466980700022,O,1994-10-01,NN,,,,true,1,,1410,,RUE,AUDIERE,76770,MALAUNAY,,,76402,,,,,,,,,,,,,,,,,,,2001-01-15,F,,,,,52.6D,NAF1993,O
304669815,00017,30466981500017,O,1975-01-01,NN,,,2009-06-27T03:41:43,true,6,,32,,RUE,DES AMANDIERS,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,25.99B,NAFRev2,O
304669831,00014,30466983100014,O,,NN,,,,true,1,,11,,RUE,PIXERECOURT,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,,F,,,,,51.11,NAP,N
304669849,00040,30466984900040,O,,NN,,,,true,1,,,,LD,ZONE ARTISANALE,53950,LOUVERNE,,,53140,,,,,,,,,,,,,,,,,,,,F,,,,,29.13,NAP,N
304669856,00011,30466985600011,O,,,,,2019-11-14T14:01:05,true,1,,53,,RUE,J FERRY,91310,LEUVILLE-SUR-ORGE,,,91333,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N
304669864,00023,30466986400023,O,,NN,,,,true,1,,9,,AV,FRANKLIN D ROOSEVELT,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,,F,,,,,59.05,NAP,N
304669880,00011,30466988000011,O,,,,,2019-11-14T14:01:05,true,1,,25,,RUE,PAUL BERT,91100,CORBEIL-ESSONNES,,,91174,,,,,,,,,,,,,,,,,,,1992-07-17,F,,,,,60.2N,NAF1993,N
304669898,00013,30466989800013,O,,NN,,,,true,1,,195,,RUE,DES PYRENEES,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,81.21,NAP,N
304669906,00014,30466990600014,O,,NN,,,,true,1,,78,,RUE,DES RIGOLES,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,,F,,,,,62.41,NAP,N
304669914,00018,30466991400018,O,1900-01-01,,,,2019-11-14T14:00:37,true,3,CITE LA MOUSTEY,,,RUE,DE L ILE DE FRANCE,40280,SAINT-PIERRE-DU-MONT,,,40281,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,74.2C,NAF1993,N
304669930,00048,30466993000048,O,,,,,,true,1,,,,RUE,DES VIGNES,49112,PELLOUAILLES LES VIGNES,,,49238,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,77.05,NAP,N
304669948,00024,30466994800024,O,1984-08-27,NN,,,2019-02-20T11:42:47,false,4,,28,,RUE,NICOLAS LEBLANC,59000,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1999-04-30,F,GARAGE REPUBLIQUE,,,,50.1Z,NAF1993,O
304669948,00032,30466994800032,O,1990-03-01,,,,2019-02-20T11:42:47,false,3,,201,,BD,VICTOR HUGO,59000,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,50.1Z,NAF1993,N
304669948,00040,30466994800040,O,1989-09-11,NN,,4520AB,2019-02-20T11:42:47,true,5,,80,,BD,MONTEBELLO,59000,LILLE,,,59350,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,45.20A,NAFRev2,N
304669948,00057,30466994800057,O,1993-11-01,,,,,false,3,,2,,RUE,PHILIPPE DE GIRARD,59113,SECLIN,,,59560,,,,,,,,,,,,,,,,,,,1999-06-30,F,,,,,50.1Z,NAF1993,N
304669948,00065,30466994800065,O,1999-05-01,11,2019,4520AB,2021-10-27T08:15:17,false,3,,24,,RUE,DU LUYOT,59113,SECLIN,,,59560,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,45.20A,NAFRev2,O
304669963,00031,30466996300031,O,,NN,,,2019-11-14T14:01:05,true,1,,50,,RUE,DE LA DIVISION LECLERC,93600,AULNAY-SOUS-BOIS,,,93005,,,,,,,,,,,,,,,,,,,,F,,,,,47.01,NAP,N
304669971,00018,30466997100018,O,1900-01-01,NN,,,,true,3,,12,,RUE,LALLY TOLLENDAL,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,1992-07-15,F,,,,,74.8K,NAF1993,N
304669989,00010,30466998900010,O,1900-01-01,NN,,,,true,3,,18,,RUE,DE LA XAVEE,88200,REMIREMONT,,,88383,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,52.4C,NAF1993,N
304670003,00017,30467000300017,O,1900-01-01,NN,,,,true,4,,3,,IMP,DE LA MARE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,28.5D,NAF1993,N
304670011,00010,30467001100010,O,1900-01-01,02,2019,3109BA,2021-10-27T08:15:17,true,4,,,,RTE,DE TARTAS,40500,SAINT-SEVER,,,40282,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.59A,NAFRev2,O
304670011,00028,30467001100028,O,1900-01-01,NN,,,2019-11-14T14:00:37,false,3,,,,RUE,DE L HOSPICE,40500,SAINT-SEVER,,,40282,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.59A,NAFRev2,N
304670029,00012,30467002900012,O,,,,,,true,1,,,,,,51220,BERMERICOURT,,,51051,,,,,,,,,,,,,,,,,,,1986-12-31,F,,,,,39.08,NAP,N
304670052,00014,30467005200014,O,1975-06-30,,,,2019-11-14T14:00:48,false,4,,89,,AV,DE FLANDRE,60190,ESTREES-SAINT-DENIS,,,60223,,,,,,,,,,,,,,,,,,,1994-01-01,F,,,,,74.1J,NAF1993,N
