304958622,00017,30495862200017,O,1964-01-01,NN,,,2019-11-14T14:00:22,true,5,17 R DES PONTS,,,LD,SAINT THIBAULT,18300,SAINT-SATUR,,,18233,,,,,,,,,,,,,,,,,,,2012-02-28,F,,,,,10.71C,NAFRev2,O
304958648,00012,30495864800012,O,,,,,,true,1,,,,LD,CHAVIGNOL,18300,SANCERRE,,,18241,,,,,,,,,,,,,,,,,,,1991-01-03,F,,,,,55.12,NAP,N
304958671,00014,30495867100014,O,,NN,,,2015-03-24T11:43:35,true,1,,,,AV,DU DOCTEUR JACQUES ARNAUD,74190,PASSY,,,74208,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
304958689,00016,30495868900016,O,,NN,,,2019-11-14T14:00:56,true,1,,28,,RUE,DU DOCTEUR PACCARD,74400,CHAMONIX-MONT-BLANC,,,74056,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,67.01,NAP,N
304958713,00014,30495871300014,O,,,,,,true,1,,12,,RUE,LAMARTINE,21160,COUCHEY,,,21200,,,,,,,,,,,,,,,,,,,1980-07-01,F,,,,,45.4D,NAF1993,N
304958739,00027,30495873900027,O,,NN,,,,true,1,,6,,AV,PASTEUR,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,,F,,,,,60.09,NAP,N
304958754,00026,30495875400026,O,1984-03-12,NN,,,2018-09-29T12:11:04,true,6,,28,,AV,HOCHE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,86.23Z,NAFRev2,N
304958754,00034,30495875400034,O,2002-01-01,,,,2017-06-09T15:34:01,false,5,,36,,RUE,DU RUISSEAU,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,68.20A,NAFRev2,N
304958762,00011,30495876200011,O,,,,,2019-11-14T14:00:57,true,1,,,,,,74170,LES CONTAMINES-MONTJOIE,,,74085,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
304958788,00016,30495878800016,O,,NN,,,2019-11-14T14:00:57,true,1,,13,,RUE,DE LA REPUBLIQUE,74100,VILLE-LA-GRAND,,,74305,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,62.11,NAP,N
304958804,00011,30495880400011,O,,,,,,true,1,,,,,,74520,VALLEIRY,,,74288,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,59.09,NAP,N
304958838,00050,30495883800050,O,,NN,,,2019-11-14T14:00:57,true,1,,10,,SQ,ARISTIDE BRIAND,74200,THONON-LES-BAINS,,,74281,,,,,,,,,,,,,,,,,,,1990-12-25,F,,,,,93.0N,NAF1993,N
304958846,00012,30495884600012,O,1974-01-01,NN,,,2019-11-14T14:00:57,true,5,,45,,CHE,SOUS RIVES,74150,MARCELLAZ-ALBANAIS,,,74161,,,,,,,,,,,,,,,,,,,2009-04-01,A,,,,,68.20B,NAFRev2,N
304958846,00020,30495884600020,O,1984-12-31,NN,,,2019-11-14T14:00:57,false,4,,,,,SOUS RIVE,74150,MARCELLAZ-ALBANAIS,,,74161,,,,,,,,,,,,,,,,,,,2009-02-01,F,,,,,01.42Z,NAFRev2,N
304958846,00038,30495884600038,O,2009-10-01,,,,2021-02-23T10:36:58,false,1,,,,,SOUS RIVE,74150,MARCELLAZ-ALBANAIS,,,74161,,,,,,,,,,,,,,,,,,,2009-10-01,A,,,,,11.01Z,NAFRev2,N
304958853,00018,30495885300018,O,,NN,,,2019-11-14T14:00:57,true,1,,,,,,74560,MONNETIER-MORNEX,,,74185,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
304958861,00011,30495886100011,O,,,,,,true,1,,,,,,74270,CHAUMONT,,,74065,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
304958879,00013,30495887900013,O,,,,,,true,1,,,,,TELECABINE DE L EDDERT,74360,ABONDANCE,,,74001,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
304958895,00027,30495889500027,O,,,,,2019-11-14T14:01:02,true,1,,,,,PLAGE DE LA PAREE PRENEAU,85270,SAINT-HILAIRE-DE-RIEZ,,,85226,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.46,NAP,N
304958911,00022,30495891100022,O,,,,,,true,1,,,,AV,DE LA LIBERATION,20600,BASTIA,,,2B033,,,,,,,,,,,,,,,,,,,1992-01-27,F,,,,,52.7C,NAF1993,N
304958929,00016,30495892900016,O,,NN,,,2019-11-14T14:00:29,true,1,,,,,PONTE BONELLO,20167,SARROLA-CARCOPINO,,,2A271,,,,,,,,,,,,,,,,,,,,F,,,,,57.03,NAP,N
304958937,00019,30495893700019,O,,NN,,,,true,1,,,,,,20110,ARBELLARA,,,2A018,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,40.11,NAP,N
304958945,00012,30495894500012,O,,,,,,true,1,,,,,LA CRUZAZ,74110,MORZINE,,,74191,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
304958960,00037,30495896000037,O,1983-12-01,NN,,,2019-11-14T14:00:30,true,4,,,,,HLM BAT 1,20220,SANTA-REPARATA-DI-BALAGNA,,,2B316,,,,,,,,,,,,,,,,,,,2003-06-30,F,,,,,45.2V,NAFRev1,O
304958986,00016,30495898600016,O,1976-01-01,NN,,,2019-11-14T14:00:57,true,3,,,,,LES PRAZ DRUZ,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,70.2C,NAF1993,N
304958994,00036,30495899400036,O,,NN,,,,true,1,,,,LOT,LES COLLINES,20100,SARTENE,,,2A272,,,,,,,,,,,,,,,,,,,1996-09-30,F,,,,,45.2V,NAF1993,O
304959018,00017,30495901800017,O,,,,,,true,1,,,,,,74270,CHILLY,,,74075,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
304959026,00028,30495902600028,O,,NN,,,,true,1,,,,RES,FICABRUNA RUE ST FRANCOIS,20620,BIGUGLIA,,,2B037,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N
304959067,00014,30495906700014,O,1900-01-01,,,,2011-04-28T00:11:43,false,2,,,,RUE,DU JURA,74100,AMBILLY,,,74008,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.46,NAP,N
304959067,00022,30495906700022,O,2009-02-01,,,,2009-12-06T05:38:36,true,2,,,,LD,LA RONGE,01340,FOISSIAT,,,01163,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,01.47Z,NAFRev2,N
304959075,00025,30495907500025,O,,NN,,,2019-11-14T14:00:29,true,1,,,,,,20167,SARROLA-CARCOPINO,,,2A271,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
304959083,00037,30495908300037,O,1999-03-18,NN,,,2010-10-13T14:41:57,false,3,,13,,RTE,DE GUZET,09200,LACOURT,,,09149,,,,,,,,,,,,,,,,,,,2004-11-22,F,,,,,02.0B,NAFRev1,N
304959083,00045,30495908300045,O,2010-10-01,NN,,,2021-02-23T10:36:58,true,1,,19,,AV,DE SAINT LIZIER,09200,SAINT-GIRONS,,,09261,,,,,,,,,,,,,,,,,,,2010-10-01,A,,,,,02.20Z,NAFRev2,N
304959091,00014,30495909100014,O,,NN,,,,true,1,,,,,,20217,NONZA,,,2B178,,,,,,,,,,,,,,,,,,,1996-03-31,F,,,,,26.7Z,NAF1993,O
304959109,00014,30495910900014,O,,,,,2019-11-14T14:00:30,true,1,,,,,,20230,PIETRA-DI-VERDE,,,2B225,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.98,NAP,N
304959117,00017,30495911700017,O,,NN,,,,true,1,,,,AV,DU MONT BLANC,74300,CLUSES,,,74081,,,,,,,,,,,,,,,,,,,,F,,,,,65.02,NAP,N
304959125,00028,30495912500028,O,1984-04-11,NN,,,2019-11-14T14:01:05,false,4,,105,,RUE,PAUL VAILLANT COUTURIER,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,1999-10-07,F,,,,,52.6E,NAF1993,N
304959125,00036,30495912500036,O,1999-10-07,NN,,,2019-11-14T14:01:02,true,3,DOM DE LA PINEDE,1,,,D'OR,83420,LA CROIX-VALMER,,,83048,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.89Z,NAFRev2,N
304959141,00017,30495914100017,O,,,,,2019-11-14T14:00:56,true,1,,,,,LES BOSSONS,74400,CHAMONIX-MONT-BLANC,,,74056,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
304959158,00029,30495915800029,O,1990-07-01,NN,,,2014-07-08T00:12:44,true,5,IMMEUBLE LE SARDE,12,,PL,DE LA MAIRIE,74140,DOUVAINE,,,74105,,,,,,,,,,,,,,,,,,,2011-07-15,F,,,,,96.02A,NAFRev2,O
304959174,00034,30495917400034,O,1988-07-01,NN,,,2018-04-13T11:14:02,true,6,,,,,TAVOLELLI,20135,CONCA,,,2A092,,,,,,,,,,,,,,,,,,,2011-11-30,A,,,,,47.89Z,NAFRev2,N
304959174,00042,30495917400042,O,1990-07-01,NN,,,2007-11-02T19:33:40,false,3,,,,,PACCIALELLA,20144,ZONZA,,,2A362,,,,,,,,,,,,,,,,,,,2007-10-19,F,,,,,52.1B,NAFRev1,N
304959174,00059,30495917400059,O,1994-08-01,NN,,,2008-11-07T00:20:35,false,4,,,,,,20135,CONCA,,,2A092,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,45.2V,NAF1993,N
304959174,00067,30495917400067,O,2008-06-01,,,,2010-11-16T00:10:53,false,2,PIANICCIA,,,LD,SAPAREDDU,20135,CONCA,,,2A092,,,,,,,,,,,,,,,,,,,2008-09-08,F,,,,,47.81Z,NAFRev2,N
304959174,00075,30495917400075,O,2011-07-01,,,,2011-11-23T13:27:08,false,2,TAVOLELLI,,,,,20135,CONCA,,,2A092,,,,,,,,,,,,,,,,,,,2011-09-30,F,,,,,47.81Z,NAFRev2,N
304959182,00011,30495918200011,O,,NN,,,,true,1,,4,,RUE,DE MESSY,74300,CLUSES,,,74081,,,,,,,,,,,,,,,,,,,2000-12-29,F,,,,,21.04,NAP,N
304959190,00022,30495919000022,O,1993-06-30,NN,,,,true,1,,,,,BRECORENS,74550,PERRIGNIER,,,74210,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,52.6D,NAF1993,N
304959208,00048,30495920800048,O,1998-10-16,NN,,,2019-11-14T14:01:02,true,3,PLACE CALVET,4,,AV,DES POILUS,83110,SANARY-SUR-MER,,,83123,,,,,,,,,,,,,,,,,,,2005-08-31,F,,,,,15.8C,NAFRev1,O
304959224,00011,30495922400011,O,,NN,,,,true,1,,12,,RUE,DU FAUBOURG ST NICOLAS,74300,CLUSES,,,74081,,,,,,,,,,,,,,,,,,,1988-08-07,F,,,,,70.2C,NAF1993,N
304959232,00014,30495923200014,O,1975-01-01,NN,,,,true,1,,,,,,74420,SAXEL,,,74261,,,,,,,,,,,,,,,,,,,2000-06-30,F,,,,,55.1A,NAF1993,N
304959240,00017,30495924000017,O,,,,,2019-11-14T14:00:56,true,1,,,,CHE,DES CHOSALETS,74400,CHAMONIX-MONT-BLANC,,,74056,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.46,NAP,N
304959257,00011,30495925700011,O,1975-01-01,NN,,,2019-11-14T14:00:57,false,3,H L M,10,,,HLM COLLONGES,74200,THONON-LES-BAINS,,,74281,,,,,,,,,,,,,,,,,,,1996-09-20,F,,,,,52.6D,NAF1993,N
304959257,00029,30495925700029,O,1996-12-10,NN,,,,true,4,SDFI MAIRIE,,,PL,DE L HOTEL DE VILLE,89000,AUXERRE,,,89024,,,,,,,,,,,,,,,,,,,2002-10-31,F,,,,,52.6E,NAF1993,N
304959265,00014,30495926500014,O,,,,,,true,1,,,,,FRANCARDO,20236,OMESSA,,,2B193,,,,,,,,,,,,,,,,,,,1989-03-21,F,,,,,55.71,NAP,N
304959273,00018,30495927300018,O,,NN,,,2019-11-14T14:00:57,true,1,,,,,,74270,MENTHONNEX-SOUS-CLERMONT,,,74178,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
304959281,00011,30495928100011,O,,,,,2019-11-14T14:00:57,true,1,,,,CHE,DU LOUP,74160,SAINT-JULIEN-EN-GENEVOIS,,,74243,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.47,NAP,N
304959299,00013,30495929900013,O,1900-01-01,NN,,,2006-11-25T09:18:23,true,3,,21,,AV,DE VERDUN,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,2005-07-31,F,,,,,52.4C,NAFRev1,N
304959315,00025,30495931500025,O,2003-01-01,NN,,,2019-11-14T14:00:22,true,3,,,,LD,LE JALADIS HAUT,19220,SAINT-JULIEN-AUX-BOIS,,,19214,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.11Z,NAFRev2,N
304959323,00029,30495932300029,O,1985-01-01,NN,,,2019-11-14T14:00:57,false,7,,15,,PL,JULES MERCIER,74200,THONON-LES-BAINS,,,74281,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,68.20B,NAFRev2,N
304959323,00037,30495932300037,O,1985-01-01,NN,,,2019-11-14T14:00:57,false,8,,11,,AV,DU GEN DE GAULLE,74200,THONON-LES-BAINS,,,74281,,,,,,,,,,,,,,,,,,,2011-02-24,F,,,,,82.19Z,NAFRev2,N
304959323,00045,30495932300045,O,2011-02-24,,,,2019-11-14T14:00:57,true,2,,67,,AV,DU GEN DE GAULLE,74200,THONON-LES-BAINS,,,74281,,,,,,,,,,,,,,,,,,,2019-04-16,F,,,,,82.19Z,NAFRev2,N
304959349,00024,30495934900024,O,1990-12-31,NN,,,2019-12-04T10:11:39,true,4,,,,,,20160,COGGIA,,,2A090,,,,,,,,,,,,,,,,,,,2019-12-31,F,,,,,01.42Z,NAFRev2,N
304959356,00011,30495935600011,O,1900-01-01,NN,,,,true,4,RES LORETO,,,RTE,DU VITTULO,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,55.4B,NAF1993,N
304959364,00023,30495936400023,O,1992-05-21,,,,2008-11-07T00:20:35,true,4,,1,,BD,PUGLIESI CONTI,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1999-03-30,F,,,,,52.2C,NAF1993,N
304959372,00018,30495937200018,O,,,,,,true,1,,,,AV,MARECHAL LYAUTEY,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1997-12-01,F,,,,,50.1Z,NAF1993,N
304959406,00022,30495940600022,O,1993-01-01,NN,,,2016-01-12T00:10:45,true,4,,23,,CRS,LUCIEN BONAPARTE,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,03.11Z,NAFRev2,N
304959422,00011,30495942200011,O,,,,,,true,1,,,,RUE,BONAPARTE,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.11,NAP,N
304959455,00029,30495945500029,O,1990-12-31,NN,,,2019-11-14T14:00:57,true,3,,102,,RUE,DE L AVENIR,74100,VILLE-LA-GRAND,,,74305,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304959463,00049,30495946300049,O,,NN,,,,true,1,,,,PL,DE GAULLE,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1996-06-30,F,,,,,70.3A,NAF1993,N
304959497,00021,30495949700021,O,1900-01-01,NN,,,2010-04-18T03:26:52,true,5,,375,,AV,DE STALINGRAD,38340,VOREPPE,,,38565,,,,,,,,,,,,,,,,,,,2008-06-30,F,,,,,71.11Z,NAFRev2,O
304959505,00021,30495950500021,O,,NN,,,,true,1,,22,,IMP,PIERRE BENOIT,30100,ALES,,,30007,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,50.1Z,NAF1993,O
304959513,00017,30495951300017,O,,NN,,,,true,1,,,,,QUARTIER DE L EGLISE,30160,GAGNIERES,,,30120,,,,,,,,,,,,,,,,,,,1987-02-17,F,,,,,62.43,NAP,N
304959521,00010,30495952100010,O,,,,,,true,1,,4,,CITE,BOUVIER TAMARIS,30100,ALES,,,30007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.41,NAP,N
304959539,00020,30495953900020,O,1900-01-01,NN,,,2014-07-08T00:12:44,true,4,,77,,AV,JULES NADI,26600,TAIN L'HERMITAGE,,,26347,,,,,,,,,,,,,,,,,,,2011-12-31,F,,,,,96.02A,NAFRev2,N
304959547,00023,30495954700023,O,1983-08-01,NN,,,2019-11-14T14:00:23,true,5,,40,,RUE,DE BOURGOGNE,21121,FONTAINE-LES-DIJON,,,21278,,,,,,,,,,,,,,,,,,,2012-06-30,F,,,,,86.23Z,NAFRev2,O
304959562,00022,30495956200022,O,1993-12-01,NN,,,2019-11-14T14:00:25,false,4,,43,B,AV,DU GEN DE GAULLE,24660,COULOUNIEIX-CHAMIERS,,,24138,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
304959562,00030,30495956200030,O,1993-02-02,NN,,,2012-07-28T10:55:30,true,4,LES SONNERIES,,,RTE,DE BRANTOME,24350,LISLE,,,24243,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
304959570,00025,30495957000025,O,,NN,,,,true,1,,,,,,23270,BETETE,,,23022,,,,,,,,,,,,,,,,,,,,F,,,,,69.11,NAP,N
304959588,00027,30495958800027,O,,NN,,,,true,1,,7,,RUE,SAINT JEAN,28190,PONTGOUIN,,,28302,,,,,,,,,,,,,,,,,,,1988-09-30,F,,,,,45.23,NAP,N
304959596,00012,30495959600012,O,,,,,2019-11-14T14:00:23,true,1,,,,,GRANDE RUE,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
304959638,00012,30495963800012,O,1976-01-01,NN,,,2008-11-07T00:20:35,true,4,RES EUCALYPTUS,,,QUA,CASTELVECCHIO,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,45.4J,NAF1993,N
304959653,00011,30495965300011,O,,NN,,,2019-11-14T14:00:30,true,1,,,,,PIETRANERA,20200,SAN-MARTINO-DI-LOTA,,,2B305,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
304959661,00048,30495966100048,O,,NN,,,,true,1,,,,,DOUAR NEVEZ,29880,PLOUGUERNEAU,,,29195,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,60.2E,NAF1993,O
304959695,00012,30495969500012,O,,NN,,,,true,1,,32,,RUE,ROGER SALENGRO,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,64.49,NAP,N
304959703,00014,30495970300014,O,1976-01-01,NN,,,,true,1,,67,,RUE,DE SIAM,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1999-06-01,F,,,,,70.2C,NAF1993,N
304959711,00017,30495971100017,O,1964-01-01,NN,,,,true,1,,20,,,GRAND RUE,30440,SUMENE,,,30325,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,52.2C,NAF1993,O
304959729,00019,30495972900019,O,,,,,,true,1,,,,RUE,WATTEAU,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1991-08-31,F,,,,,64.30,NAP,N
304959737,00020,30495973700020,O,,NN,,,,true,1,,2,,AV,COLONEL COLONNA D'ORNANO,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1988-08-01,F,,,,,64.47,NAP,N
304959745,00031,30495974500031,O,1900-01-01,NN,,,2010-03-03T16:06:56,false,5,,4,,AV,PRESIDENT KENNEDY,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2008-08-01,F,,,,,43.99C,NAFRev2,N
304959745,00049,30495974500049,O,1980-08-01,NN,,,2010-03-01T13:50:35,false,4,,,,RTE,DE MEZZAVIA,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2008-08-01,F,,,,,68.20B,NAFRev2,N
304959745,00056,30495974500056,O,1991-01-29,01,2019,4399CZ,2021-10-27T08:15:24,true,5,KM 5,,,RTE,DE MEZZAVIA,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2013-07-03,A,,,,,43.99C,NAFRev2,O
304959745,00064,30495974500064,O,1998-08-01,NN,,,2014-06-14T00:04:45,false,6,,,,LOT,ARTISANAL DU STILETTO,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,43.99C,NAFRev2,O
304959760,00014,30495976000014,O,,NN,,,,true,1,,,,,PRC BERTHAULT LES CEDRES,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,77.01,NAP,N
304959778,00016,30495977800016,O,1976-01-01,NN,,,2010-12-04T13:19:17,false,5,,3,,RUE,DUQUESNE,29660,CARANTEC,,,29023,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,47.73Z,NAFRev2,O
304959778,00024,30495977800024,O,1985-01-15,NN,,,2012-05-05T00:51:22,true,2,,16,,RUE,ALBERT LOUPPE,29660,CARANTEC,,,29023,,,,,,,,,,,,,,,,,,,2010-04-30,F,,,,,47.73Z,NAFRev2,O
304959786,00019,30495978600019,O,,,,,2019-11-14T14:00:30,true,1,,,,,,30210,VERS-PONT-DU-GARD,,,30346,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,57.11,NAP,N
304959802,00063,30495980200063,O,1999-08-02,NN,,,2008-11-07T00:20:35,false,3,,,,,LE VILLAGE,07440,ALBOUSSIERE,,,07007,,,,,,,,,,,,,,,,,,,2006-03-31,F,,,,,45.4J,NAFRev1,N
304959802,00089,30495980200089,O,2008-07-01,,,,2019-11-14T14:00:27,false,2,,10,,RUE,GALLIENI,26100,ROMANS-SUR-ISERE,,,26281,,,,,,,,,,,,,,,,,,,2008-08-31,F,,,,,43.31Z,NAFRev2,N
304959802,00097,30495980200097,O,2009-03-01,,,,2019-11-14T14:00:27,false,2,,,,,LE VILLAGE,26190,ORIOL-EN-ROYANS,,,26223,,,,,,,,,,,,,,,,,,,2014-02-17,F,,,,,96.09Z,NAFRev2,N
304959802,00105,30495980200105,O,2014-05-15,,,,2019-11-14T14:00:27,false,2,LE TORPEDO,,,AV,DU VERCORS,26190,SAINTE-EULALIE-EN-ROYANS,,,26302,,,,,,,,,,,,,,,,,,,2014-08-17,F,LE TORPEDO,,,LE TORPEDO,56.10C,NAFRev2,N
304959802,00113,30495980200113,O,2015-12-01,,,4334ZC,2021-02-23T10:36:58,true,1,,425,,RTE,DES GRIPPAS,26190,ORIOL-EN-ROYANS,,,26223,,,,,,,,,,,,,,,,,,,2015-12-01,A,,,,FONFREDE DENIS,43.34Z,NAFRev2,N
