301742730,00023,30174273000023,O,1998-09-30,NN,,,2006-10-26T23:53:37,true,3,BEAUSSIER,41,,RUE,DE LA LANDE,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2004-03-26,F,,,,,70.2C,NAFRev1,N
301742748,00025,30174274800025,O,1990-09-10,NN,,,2020-09-02T17:10:11,true,5,,31,,RUE,ALFRED SEGUIN,49000,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2020-05-12,F,,,,,68.20B,NAFRev2,N
301742755,00012,30174275500012,O,1900-01-01,NN,,,2020-01-24T09:05:53,false,4,,21,,RUE,DE BELFORT,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2002-09-30,F,,,,,52.6E,NAF1993,N
301742755,00020,30174275500020,O,2020-01-23,,,,2021-02-23T10:36:03,true,1,,2,,RUE,SAINT SAMSON,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2020-01-23,A,,,,,45.11Z,NAFRev2,N
301742763,00024,30174276300024,O,1900-01-01,NN,,,,true,3,,191,,RUE,DES BANCHAIS,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,70.2C,NAFRev1,N
301742771,00027,30174277100027,O,,NN,,,,true,1,,34,,BD,DES DEUX CROIX,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1992-05-13,F,,,,,52.6E,NAF1993,N
301742789,00011,30174278900011,O,,,,,,true,1,,,,RUE,SAINT LAUD,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
301742797,00014,30174279700014,O,,,,,,true,1,,113,,RTE,NATIONALE,47240,LAFOX,,,47128,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,22.02,NAP,N
301742821,00012,30174282100012,O,1900-01-01,NN,,,2011-07-06T05:21:05,true,4,,,,RUE,GAMBETTA,47320,CLAIRAC,,,47065,,,,,,,,,,,,,,,,,,,2011-07-01,F,,,,,86.21Z,NAFRev2,N
301742839,00014,30174283900014,O,,NN,,,,true,1,,,,LD,LE BOURG,46110,BETAILLE,,,46028,,,,,,,,,,,,,,,,,,,1990-07-01,F,,,,,67.08,NAP,N
