300675527,00026,30067552700026,O,,NN,,,2019-11-14T14:00:17,true,1,,11,,IMP,DES CHARMES,10430,ROSIERES-PRES-TROYES,,,10325,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,69.23,NAP,N
300675550,00010,30067555000010,O,,,,,,true,1,,9,,AV,ARISTIDE BRIAND,06380,SOSPEL,,,06136,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.01,NAP,N
300675576,00015,30067557600015,O,,,,,2019-11-14T14:00:14,true,1,,,,ALL,DES ERABLES,04160,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300675584,00019,30067558400019,O,2004-09-15,NN,,,2008-11-07T00:16:52,false,3,,,,LD,LES JAS,04200,CHATEAUNEUF-VAL-SAINT-DONAT,,,04053,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,28.7Q,NAFRev1,N
300675584,00027,30067558400027,O,2007-01-02,,,,2017-06-09T10:01:59,true,4,,,,,Z.A. POINT NODAL,04200,AUBIGNOSC,,,04013,,,,,,,,,,,,,,,,,,,2017-06-09,F,,,,,70.10Z,NAFRev2,O
300675584,00035,30067558400035,O,2007-09-03,,,,2014-07-08T00:10:54,false,4,,,,,JAS DE MARTEL,04200,CHATEAUNEUF-VAL-SAINT-DONAT,,,04053,,,,,,,,,,,,,,,,,,,2011-06-30,F,LA FORGE CHABANNAISE,,,,25.11Z,NAFRev2,O
300675600,00013,30067560000013,O,,NN,,,,true,1,,7,,PL,PIED DE VILLE,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1994-12-22,F,,,,,45.3E,NAF1993,O
300675618,00015,30067561800015,O,,NN,,,,true,1,,8,,RUE,DES CHAUDRONNIERS,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,,F,,,,,01.10,NAP,N
300675659,00019,30067565900019,O,,NN,,,,true,1,,28,,RUE,TAILLEFER,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,85.1G,NAF1993,N
300675667,00012,30067566700012,O,,,,,,true,1,,,,RUE,DENIS PAPIN,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
300675709,00020,30067570900020,O,1984-07-01,NN,,,2008-01-04T19:11:16,true,4,,16,,RUE,BERANGER,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300675717,00015,30067571700015,O,1974-01-01,NN,,,2014-09-13T12:43:16,true,4,,156,,RUE,VICTOR HUGO,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,2014-09-08,F,,,,,70.10Z,NAFRev2,N
300675733,00012,30067573300012,O,,NN,,,,true,1,,27,,AV,DU 108 EME RI,24100,BERGERAC,,,24037,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
300675790,00012,30067579000012,O,,,,,,true,1,,,,AV,DU 50EME RGT D INFANTERIE,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.10,NAP,N
300675816,00023,30067581600023,O,1900-01-01,,,,2014-07-08T00:10:54,true,5,AZUR ST ROCH A5,41,,BD,LOUIS BRAILLE,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2009-01-20,F,,,,,43.33Z,NAFRev2,N
300675899,00011,30067589900011,O,,,,,2019-11-14T14:00:25,true,1,,,,,LE BOURG,24360,BUSSIERE-BADIL,,,24071,,,,,,,,,,,,,,,,,,,1988-12-12,F,,,,,67.01,NAP,N
300675907,00012,30067590700012,O,,,,,2019-01-14T10:06:15,true,1,,,,LD,LE BAS DOUMEN,24310,BRANTOME EN PERIGORD,,,24064,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,57.05,NAP,N
300675915,00023,30067591500023,O,1900-01-01,NN,,,2019-11-14T14:00:19,true,4,,,,,COLLETS DE LA BONNE MERE,13820,ENSUES-LA-REDONNE,,,13033,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,49.41B,NAFRev2,N
300675931,00012,30067593100012,O,,,,,2021-05-31T12:49:07,true,1,,,,AV,VALERY GISCARD D'ESTAING,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300675972,00016,30067597200016,O,,,,,,true,1,,,,LD,LA ROUQUETTE,33220,PORT-SAINTE-FOY-ET-PONCHAPT,,,24335,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
300676004,00017,30067600400017,O,,,,,,true,1,,,,,CENTRE COM BARNEOUD,13480,CABRIES,,,13019,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,49.05,NAP,N
300676012,00010,30067601200010,O,,NN,,,,true,1,,30,,RUE,NOTRE DAME,24600,RIBERAC,,,24352,,,,,,,,,,,,,,,,,,,1991-10-08,F,,,,,78.02,NAP,N
300676046,00018,30067604600018,O,,NN,,,,true,1,,6,,RUE,ACHILLE SIMON,24600,RIBERAC,,,24352,,,,,,,,,,,,,,,,,,,1995-01-02,F,,,,,70.3A,NAF1993,O
300676053,00022,30067605300022,O,2000-01-01,NN,,,2011-09-23T14:46:03,true,3,,,,RTE,DE PERIGUEUX,24600,RIBERAC,,,24352,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.2C,NAFRev1,N
300676087,00012,30067608700012,O,,,,,2019-11-14T14:00:25,true,1,,47,,,DES PINS,24490,LA ROCHE-CHALAIS,,,24354,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
300676095,00015,30067609500015,O,,NN,,,2019-11-14T14:00:25,true,1,,,,,,24490,LA ROCHE-CHALAIS,,,24354,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,45.2V,NAF1993,N
300676103,00025,30067610300025,O,,NN,,,2019-11-14T14:00:19,true,1,,,,,LOT L EOLIENNE,13960,SAUSSET-LES-PINS,,,13104,,,,,,,,,,,,,,,,,,,1989-03-31,F,,,,,18.11,NAP,N
300676111,00010,30067611100010,O,,NN,,,,true,1,,240,,CHE,DE MORGIOU,13009,MARSEILLE 9,,,13209,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,64.42,NAP,N
300676152,00014,30067615200014,O,,NN,,,2019-11-14T14:00:25,true,1,,,,,LABATTUT,24260,SAINT-CHAMASSY,,,24388,,,,,,,,,,,,,,,,,,,,F,,,,,02.0B,NAFRev1,N
300676202,00017,30067620200017,O,,,,,,true,1,,,,RUE,THUBANEAU,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300676277,00019,30067627700019,O,1974-01-01,NN,,,2019-11-14T14:00:26,true,1,,,,,LES PLANCHETTES,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,,,,,,,,,,,,,,,2001-05-31,F,,,,,50.5Z,NAF1993,N
300676285,00012,30067628500012,O,1975-01-01,NN,,,2019-11-14T14:00:26,true,3,,8,,,CHARPENET,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,70.2C,NAFRev1,N
300676293,00016,30067629300016,O,1975-01-01,NN,,,2019-11-14T14:00:26,false,3,,8,,,CHARPENET,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,70.2C,NAFRev1,N
300676293,00024,30067629300024,O,2007-01-01,,,,2019-11-14T14:00:26,true,2,,8,,RUE,ANATOLE FRANCE,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300676293,00032,30067629300032,O,2012-12-03,,,,2017-03-13T14:46:06,false,2,,,,,LES SALLES EST,24590,NADAILLAC,,,24301,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,71.12B,NAFRev2,N
300676319,00035,30067631900035,O,,NN,,,,true,1,,,,,,24120,LA CASSAGNE,,,24085,,,,,,,,,,,,,,,,,,,,F,,,,,79.06,NAP,N
300676335,00023,30067633500023,O,1993-10-05,NN,,,,true,1,,,,RTE,DE CHARTRES,28250,SENONCHES,,,28373,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,45.2V,NAF1993,N
300676343,00027,30067634300027,O,,,,,,true,1,,,,,,24750,ATUR,,,24013,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,54.03,NAP,N
300676350,00030,30067635000030,O,1994-02-01,NN,,,2019-11-14T14:01:05,true,3,,58,,RUE,CARNOT,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2005-05-04,F,,,,,85.1C,NAFRev1,N
300676368,00016,30067636800016,O,,,,,,true,1,,,,RTE,DE VERSANNES,24380,VERGT,,,24571,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300676376,00027,30067637600027,O,,NN,,,,true,1,,,,RUE,PAUL LANGEVIN,28300,MAINVILLIERS,,,28229,,,,,,,,,,,,,,,,,,,1991-07-31,F,,,,,45.4D,NAF1993,N
300676442,00019,30067644200019,O,,,,,,true,1,,,,RTE,NATIONALE 21,24140,DOUVILLE,,,24155,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,65.02,NAP,N
300676475,00019,30067647500019,O,,NN,,,,true,1,,,,RTE,DE LA FERTE VIDAME,28250,SENONCHES,,,28373,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,45.2V,NAF1993,N
300676483,00013,30067648300013,O,1900-01-01,,,,2019-11-14T14:00:26,false,3,,,,LD,GRANCHAMPS,24350,TOCANE-SAINT-APRE,,,24553,,,,,,,,,,,,,,,,,,,1994-12-01,F,,,,,52.6E,NAF1993,N
300676483,00021,30067648300021,O,1900-01-01,NN,,,2017-09-07T19:26:18,true,4,,,,RUE,MARC DUFRAISSE,24600,RIBERAC,,,24352,,,,,,,,,,,,,,,,,,,2017-09-02,F,,,,,47.71Z,NAFRev2,N
300676491,00016,30067649100016,O,1973-01-01,NN,,,2019-11-14T14:00:26,true,4,,,,,LE COUTAL,24120,TERRASSON-LAVILLEDIEU,,,24547,,,,,,,,,,,,,,,,,,,1997-07-11,F,,,,,34.2A,NAF1993,O
300676541,00018,30067654100018,O,1974-01-01,NN,,,2019-11-14T14:00:26,true,4,,,,,,24250,VEYRINES-DE-DOMME,,,24575,,,,,,,,,,,,,,,,,,,2003-07-31,F,,,,,45.1A,NAFRev1,N
300676558,00012,30067655800012,O,,NN,,,2019-11-14T14:00:19,true,1,,8,,AV,BAPTISTE BLANC,13520,MAUSSANE-LES-ALPILLES,,,13058,,,,,,,,,,,,,,,,,,,1993-10-14,F,,,,,85.1E,NAF1993,N
300676574,00035,30067657400035,O,,NN,,,,true,1,,57,,RUE,DE LA REPUBLIQUE,28110,LUCE,,,28218,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,52.4R,NAF1993,N
300676665,00015,30067666500015,O,,,,,,true,1,,23,,RUE,SAINT SAENS,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1987-10-07,F,,,,,67.01,NAP,N
300676673,00019,30067667300019,O,,NN,,,,true,1,,,,RTE,DE LA FERTE-VIDAME,28250,SENONCHES,,,28373,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,45.2V,NAF1993,N
300676681,00012,30067668100012,O,1974-01-01,NN,,,2019-11-14T14:00:26,true,1,,22,,AV,GAMBETTA,24200,SARLAT-LA-CANEDA,,,24520,,,,,,,,,,,,,,,,,,,2000-01-12,F,,,,,70.2C,NAF1993,N
300676731,00023,30067673100023,O,1984-01-01,NN,,,2019-11-14T14:00:26,true,1,,3,,AV,THIERS,24200,SARLAT-LA-CANEDA,,,24520,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,67.2Z,NAF1993,O
300676764,00016,30067676400016,O,1991-03-04,,,,2019-11-14T14:00:26,true,3,,,,LD,LE TOURNIER,24700,SAINT-REMY,,,24494,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300676764,00024,30067676400024,O,2009-06-01,,,,2019-11-14T14:00:26,false,2,,,,LD,LE TOURNIER,24700,SAINT-REMY,,,24494,,,,,,,,,,,,,,,,,,,2011-12-22,F,,,,,47.89Z,NAFRev2,N
300676814,00027,30067681400027,O,1985-11-07,00,2019,4334ZC,2021-10-27T08:13:47,true,4,LOT LES LIEGES,,,RTE,D ARCA,20137,PORTO-VECCHIO,,,2A247,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,43.34Z,NAFRev2,O
300676830,00023,30067683000023,O,,NN,,,,true,1,,,,RUE,DE LA DEMOISELLE,28410,ABONDANT,,,28001,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,21.08,NAP,N
300676848,00033,30067684800033,O,1981-09-01,NN,,,2009-06-27T03:34:41,true,3,,,,,LAS BRUNETIAS,24160,GENIS,,,24196,,,,,,,,,,,,,,,,,,,2007-10-31,F,,,,,45.4J,NAFRev1,O
300676871,00035,30067687100035,O,1983-06-25,NN,,,2014-07-08T00:10:54,true,6,,1,,RUE,DE LA DEMOISELLE,28410,ABONDANT,,,28001,,,,,,,,,,,,,,,,,,,2012-01-31,F,,,,,25.62B,NAFRev2,O
300676889,00011,30067688900011,O,,,,,2019-11-14T14:00:28,true,1,,,,,,28260,BERCHERES-SUR-VESGRE,,,28036,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,00.10,NAP,N
300676897,00014,30067689700014,O,,,,,2019-11-14T14:00:26,true,1,,,,,,24420,SAVIGNAC-LES-EGLISES,,,24527,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300676913,00019,30067691300019,O,,,,,,true,1,,,,,,24360,VARAIGNES,,,24565,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.03,NAP,N
300676947,00017,30067694700017,O,,,,,2019-11-14T14:00:28,true,1,,,,,,28260,BERCHERES-SUR-VESGRE,,,28036,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,00.10,NAP,N
300676962,00016,30067696200016,O,,NN,,,2019-01-14T10:14:50,true,1,,,,LD,LA GRANDE FONT,24140,SAINT JEAN D'EYRAUD,,,24427,,,,,,,,,,,,,,,,,,,1984-03-07,F,,,,,55.60,NAP,N
300676970,00019,30067697000019,O,1974-01-01,,,,2008-06-09T09:49:17,false,5,,53,,AV,FELIX FAURE,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,2008-05-05,F,,,,,68.20B,NAFRev2,N
300676970,00027,30067697000027,O,2008-05-05,,,,2012-06-05T05:22:59,true,2,,24,,BD,DOMINIQUE PAOLI,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2012-03-31,F,,,,,47.89Z,NAFRev2,N
300676988,00011,30067698800011,O,,NN,,,2019-11-14T14:00:27,true,1,,7,,PL,DE LA REPUBLIQUE,26800,PORTES-LES-VALENCE,,,26252,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,55.3A,NAF1993,N
300676996,00048,30067699600048,O,1900-01-01,NN,,,2019-11-14T14:00:26,false,3,,,,,LES CHENES VERTS,24200,SARLAT-LA-CANEDA,,,24520,,,,,,,,,,,,,,,,,,,1995-07-07,F,,,,,74.2A,NAF1993,N
300676996,00055,30067699600055,O,2003-01-01,,,,2019-11-14T14:00:26,true,2,,13,,AV,DE SELVES,24200,SARLAT-LA-CANEDA,,,24520,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,71.12A,NAFRev2,N
300677036,00018,30067703600018,O,1973-01-01,,,4399CZ,2015-03-17T00:10:51,true,4,,,,,,20240,GHISONACCIA,,,2B123,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,45.2V,NAF1993,N
300677044,00012,30067704400012,O,,,,,,true,1,,,,BD,NATIONAL,13003,MARSEILLE 3,,,13203,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,40.35,NAP,N
300677051,00058,30067705100058,O,,NN,,,,true,1,,7,,BD,DE LA LIBERTE,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1993-06-30,F,,,,,74.1C,NAF1993,N
300677119,00012,30067711900012,O,,,,,2019-11-14T14:00:32,true,1,,,,RUE,DU PORT,33240,CUBZAC-LES-PONTS,,,33143,,,,,,,,,,,,,,,,,,,1992-09-16,F,,,,,45.3E,NAF1993,N
300677135,00018,30067713500018,O,,NN,,,,true,1,,,,,,24500,EYMET,,,24167,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,45.2V,NAF1993,O
300677143,00020,30067714300020,O,,NN,,,,true,1,,74,,CRS,VICTOR HUGO,33150,CENON,,,33119,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,45.4J,NAF1993,N
300677150,00017,30067715000017,O,1973-01-01,NN,,,2009-10-20T11:51:53,true,5,,6,,PAS,EMILE NEGRIN,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,56.10A,NAFRev2,N
300677150,00041,30067715000041,O,1983-10-13,NN,,,2019-11-14T14:00:15,false,5,,10,,AV,DE LA BATTERIE,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,2008-01-01,F,CAPA CABAO,,,,56.10A,NAFRev2,N
300677192,00019,30067719200019,O,,NN,,,,true,1,,40,,AV,SAINTE MARGUERITE,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2002-05-14,F,,,,,81.21,NAP,N
300677200,00010,30067720000010,O,,,,,,true,1,,,,LD,LE CASSE,33760,FRONTENAC,,,33175,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.12,NAP,N
300677226,00015,30067722600015,O,,NN,,,,true,1,,49,,CRS,PORTAL,33000,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1989-06-30,F,,,,,81.21,NAP,N
300677242,00020,30067724200020,O,,,,,2019-11-14T14:00:33,true,1,,,,,FOURAT-SUD,33910,SAINT-MARTIN-DU-BOIS,,,33445,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.72,NAP,N
300677259,00016,30067725900016,O,,,,,,true,1,,,,LD,ROQUE DE THAU,33710,GAURIAC,,,33182,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300677267,00019,30067726700019,O,,NN,,,2019-11-14T14:00:32,true,1,,117,,RUE,NATIONALE,33190,GIRONDE-SUR-DROPT,,,33187,,,,,,,,,,,,,,,,,,,1987-10-20,F,,,,,41.02,NAP,N
300677275,00020,30067727500020,O,,NN,,,,true,1,,118,,RUE,GAMBETTA CAUD,33200,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1995-07-31,F,,,,,93.0E,NAF1993,O
300677291,00019,30067729100019,O,,,,,,true,1,,,,,MALARTIC,33170,GRADIGNAN,,,33192,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,87.09,NAP,N
300677309,00027,30067730900027,O,1986-04-01,NN,,,2019-11-14T14:00:15,true,3,,15,,AV,CHARLES DAHON,06590,THEOULE-SUR-MER,,,06138,,,,,,,,,,,,,,,,,,,2004-02-01,F,,,,,15.1F,NAFRev1,N
300677317,00012,30067731700012,O,,NN,,,,true,1,,,,,PEY DU PRAT,33420,GREZILLAC,,,33194,,,,,,,,,,,,,,,,,,,,F,,,,,45.2V,NAFRev1,N
300677325,00015,30067732500015,O,,,,,2019-11-14T14:00:32,true,1,,,,ALL,DES GRANDS CHAMPS,33470,GUJAN-MESTRAS,,,33199,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,86.07,NAP,N
