300016854,00014,30001685400014,O,,NN,,,,true,1,,,,,,16210,BAZAC,,,16034,,,,,,,,,,,,,,,,,,,1987-08-19,F,,,,,55.60,NAP,N
300016862,00066,30001686200066,O,1999-09-01,NN,,,,true,1,,10,,RUE,DE BOURRASSOL,31300,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2002-07-31,F,,,,,01.2J,NAF1993,N
300016896,00015,30001689600015,O,,,,,,true,1,,,,CITE,DES PAROLETTES RTE DE LIMO,09500,MIREPOIX,,,09194,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,84.13,NAP,N
300016904,00017,30001690400017,O,,,,,2019-11-14T14:00:16,true,1,,,,,CLOS DE CERIZOULS,09190,SAINT-LIZIER,,,09268,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
300016912,00010,30001691200010,O,,,,,2019-11-14T14:00:20,true,1,,,,AV,DU PRESIDENT WILSON,16600,RUELLE-SUR-TOUVRE,,,16291,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.06,NAP,N
300016920,00013,30001692000013,O,1988-04-05,NN,,4321AB,2019-11-14T14:00:16,true,9,,14,,RUE,GASTON DE FOIX,09100,SAINT-JEAN-DU-FALGA,,,09265,,,,,,,,,,,,,,,,,,,2017-12-31,A,,,,,43.21A,NAFRev2,N
300016938,00015,30001693800015,O,,NN,,,,true,1,,,,,,09300,SAINT JEAN D'AIGUES VIVES,,,09262,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
300016946,00026,30001694600026,O,1980-10-01,NN,,,,true,1,,,,RTE,DE FOIX,09130,LE FOSSAT,,,09124,,,,,,,,,,,,,,,,,,,2000-06-30,F,,,,,70.2C,NAF1993,N
300016953,00014,30001695300014,O,,,,,2019-11-14T14:00:16,true,1,,,,RUE,FELICIEN WAUTELET,08000,CHARLEVILLE-MEZIERES,,,08105,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
300016987,00012,30001698700012,O,,,,,2019-11-14T14:00:14,true,1,,,,RUE,ANTOINE FAYARD,03150,VARENNES-SUR-ALLIER,,,03298,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N
300017001,00029,30001700100029,O,1989-02-01,NN,,,2019-11-14T14:00:16,true,5,,,,,GALERIE ROYAL HOTEL THERMA,09110,AX-LES-THERMES,,,09032,,,,,,,,,,,,,,,,,,,2004-03-31,F,,,,,93.0D,NAFRev1,O
300017068,00044,30001706800044,O,1986-05-21,NN,,,2011-08-11T11:06:58,true,3,,11,,PL,DE LA MAIRIE,22130,PLANCOET,,,22172,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,86.90D,NAFRev2,N
300017076,00013,30001707600013,O,,NN,,,,true,1,,,,LD,MONTBRAND,22550,PLEBOULLE,,,22174,,,,,,,,,,,,,,,,,,,1991-09-16,F,,,,,67.01,NAP,N
300017092,00010,30001709200010,O,1964-01-01,NN,,,2019-11-14T14:00:24,true,6,,,,RUE,DE LA CROIX BRIAND,22980,PLELAN-LE-PETIT,,,22180,,,,,,,,,,,,,,,,,,,2009-12-03,F,,,,,10.71C,NAFRev2,N
300017118,00013,30001711800013,O,,NN,,,2019-11-14T14:00:24,true,1,,92,B,,LA DIGUE PROMENADE,22370,PLENEUF-VAL-ANDRE,,,22186,,,,,,,,,,,,,,,,,,,1995-05-11,F,,,,,70.2A,NAF1993,N
300017126,00016,30001712600016,O,,NN,,,2019-11-14T14:00:24,true,1,,,,RUE,JEANNE D ARC,22370,PLENEUF-VAL-ANDRE,,,22186,,,,,,,,,,,,,,,,,,,1994-01-17,F,,,,,81.11,NAP,N
300017134,00028,30001713400028,O,,,,,,true,1,,,,RUE,DROITE,82160,CAYLUS,,,82038,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.11,NAP,N
300017142,00013,30001714200013,O,1900-01-01,NN,,,2012-07-28T11:20:04,true,4,,60,,RUE,DE GENEVE,01630,SAINT-GENIS-POUILLY,,,01354,,,,,,,,,,,,,,,,,,,2010-12-25,F,,,,,68.20B,NAFRev2,N
300017167,00010,30001716700010,O,,NN,,,,true,1,,,,RUE,DE LA REPUBLIQUE,03140,CHANTELLE,,,03053,,,,,,,,,,,,,,,,,,,1987-07-29,F,,,,,64.11,NAP,N
300017175,00047,30001717500047,O,1990-04-01,NN,,,,true,3,CENTRE HOSPITALIER,,,PL,DE LA GARE,17200,ROYAN,,,17306,,,,,,,,,,,,,,,,,,,1992-07-01,F,,,,,85.1C,NAF1993,N
300017191,00028,30001719100028,O,1985-10-02,NN,,,,true,1,,4,,RUE,PRINCIPALE,60220,ABANCOURT,,,60001,,,,,,,,,,,,,,,,,,,2000-09-30,F,,,,,45.4C,NAF1993,N
300017217,00021,30001721700021,O,,,,,,true,1,,17,,RUE,RAMBERT,03200,VICHY,,,03310,,,,,,,,,,,,,,,,,,,1995-03-06,F,,,,,85.1G,NAF1993,N
300017225,00016,30001722500016,O,,,,,2019-11-14T14:00:24,true,1,,,,,KERENOC,22560,PLEUMEUR-BODOU,,,22198,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.71,NAP,N
300017241,00013,30001724100013,O,,NN,,,,true,1,,11,,RUE,BESSE,03200,VICHY,,,03310,,,,,,,,,,,,,,,,,,,1989-02-01,F,,,,,55.1D,NAF1993,N
300017274,00014,30001727400014,O,,,,,,true,1,,,,PL,CHARLES DE GAULLE,03200,VICHY,,,03310,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.05,NAP,N
300017282,00033,30001728200033,O,,NN,,,,true,1,,,,LD,LE RILLAN,22940,PLAINTEL,,,22171,,,,,,,,,,,,,,,,,,,,F,,,,,69.12,NAP,N
300017290,00010,30001729000010,O,,NN,,,,true,1,,9,,RUE,DU PARC,03200,VICHY,,,03310,,,,,,,,,,,,,,,,,,,1990-12-25,F,,,,,84.12,NAP,N
300017308,00028,30001730800028,O,1987-01-01,NN,,,,true,1,,42,,BD,CARNOT,03200,VICHY,,,03310,,,,,,,,,,,,,,,,,,,2000-09-30,F,,,,,85.1C,NAF1993,N
300017324,00025,30001732400025,O,,NN,,,,true,1,,12,,BD,MAL DE LATTRE DE TASSIGNY,03200,VICHY,,,03310,,,,,,,,,,,,,,,,,,,,F,,,,,77.05,NAP,N
300017381,00017,30001738100017,O,,,,,,true,1,,,,RUE,GAMBETTA,22110,ROSTRENEN,,,22266,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300017399,00019,30001739900019,O,,NN,,,,true,1,,14,,PL,DU PORZ MOELOU,22110,ROSTRENEN,,,22266,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
300017407,00010,30001740700010,O,,NN,,,,true,1,,,,,RESTMENGI,22110,ROSTRENEN,,,22266,,,,,,,,,,,,,,,,,,,1987-04-16,F,,,,,55.60,NAP,N
300017423,00017,30001742300017,O,,NN,,,2019-11-14T14:00:24,true,1,,,,LD,LE PLESSIX,22600,SAINT-BARNABE,,,22275,,,,,,,,,,,,,,,,,,,1990-02-16,F,,,,,35.01,NAP,N
300017456,00017,30001745600017,O,,,,,2019-11-14T14:00:14,true,1,,,,,,03370,SAINT-PALAIS,,,03249,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
300017480,00025,30001748000025,O,,NN,,,2019-11-14T14:00:14,true,1,,,,,LA MI VOIE,03500,SAINT-POURCAIN-SUR-SIOULE,,,03254,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,45.4J,NAF1993,O
300017498,00027,30001749800027,O,,NN,,,2019-11-14T14:00:14,true,1,,,,,BARUTHET,03500,SAINT-POURCAIN-SUR-SIOULE,,,03254,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,55.60,NAP,N
300017514,00021,30001751400021,O,,NN,,,,true,1,,106,,RUE,DE PARIS,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,2000-08-05,F,,,,,54.10,NAP,N
300017530,00019,30001753000019,O,,,,,2019-11-14T14:00:31,true,1,,,,,CIDEX 712,31180,ROUFFIAC-TOLOSAN,,,31462,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,16.01,NAP,N
300017548,00037,30001754800037,O,,,,,,true,1,,15,,PL,DES FFI,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1989-07-13,F,,,,,84.11,NAP,N
300017571,00013,30001757100013,O,,,,,,true,1,,93,,RTE,DE FRONTON,31140,SAINT-ALBAN,,,31467,,,,,,,,,,,,,,,,,,,1988-07-31,F,,,,,38.40,NAP,N
300017621,00016,30001762100016,O,,,,,,true,1,,,,,,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.50,NAP,N
300017647,00029,30001764700029,O,,NN,,,,true,1,,4,,RUE,BEC DE LIEVRE,30900,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,15.8C,NAF1993,N
300017712,00013,30001771200013,O,,,,,,true,1,,13,,RUE,DU FAUBOURG BONNEFOY,31500,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1997-01-15,F,,,,,52.4L,NAF1993,N
300017738,00034,30001773800034,O,1989-03-01,NN,,,2020-12-15T15:35:08,false,4,,11,,RUE,LES HAUTS D'AUZIL,31320,VIGOULET-AUZIL,,,31578,,,,,,,,,,,,,,,,,,,1998-03-31,F,,,,,74.1J,NAF1993,N
300017738,00042,30001773800042,O,2020-01-01,,,,2020-12-15T15:35:08,true,1,,1,,RUE,DE LA BUADE,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,2020-01-01,A,,,,,68.20A,NAFRev2,N
300017746,00011,30001774600011,O,,NN,,,,true,1,,13,,RUE,DU FAUBOURG BONNEFOY,31500,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,,F,,,,,64.24,NAP,N
300017753,00017,30001775300017,O,,NN,,,,true,1,,15,,RUE,DU MIDI,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1996-06-30,F,,,,,52.4C,NAF1993,N
300017761,00010,30001776100010,O,,,,,,true,1,,,,AV,DE MURET,31300,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.72,NAP,N
300017779,00012,30001777900012,O,,,,,,true,1,,,,AV,DU MARECHAL FOCH,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.03,NAP,N
300017787,00015,30001778700015,O,1964-01-01,NN,,,2008-11-07T00:16:28,true,3,,257,,AV,DE MURET,31300,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2007-04-30,F,,,,,93.0D,NAFRev1,N
300017803,00010,30001780300010,O,,NN,,,,true,1,,11,,RUE,DU CANARD,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1995-09-15,F,,,,,52.4C,NAF1993,O
300017811,00013,30001781100013,O,,NN,,,,true,1,,218,,RTE,DE NARBONNE,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,,F,,,,,65.02,NAP,N
300017829,00049,30001782900049,O,2001-04-01,NN,,,2008-01-04T19:08:26,true,3,,13,,CHE,DE GRAMONT,31200,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300017837,00059,30001783700059,O,1993-04-01,NN,,,2008-11-07T00:16:28,true,3,,21,,AV,JOSEPH CLOTIS,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,45.2V,NAF1993,N
300017852,00025,30001785200025,O,1995-01-01,NN,,,2019-11-14T14:00:19,true,3,,,,,MARINESQUE,12260,SALLES-COURBATIES,,,12252,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.19Z,NAFRev2,N
300017910,00021,30001791000021,O,,,,,,true,1,,,,,LE CLOS VERT,22440,TREMUSON,,,22372,,,,,,,,,,,,,,,,,,,1992-04-30,F,,,,,60.2M,NAF1993,N
300017936,00026,30001793600026,O,,,,,,true,1,,,,RTE,DE LANGLADE CHE FONT SORBI,30870,CLARENSAC,,,30082,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,60.2E,NAF1993,N
300017951,00017,30001795100017,O,,,,,,true,1,,,,RUE,LOUIS ROSSEL,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.72,NAP,N
300017969,00050,30001796900050,O,2000-10-26,NN,,,2006-11-25T09:11:16,true,3,,11,,AV,DE LA PTE CHAMPERRET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2004-06-01,F,,,,,85.1G,NAFRev1,N
300017977,00012,30001797700012,O,,NN,,,2019-11-14T14:00:18,true,1,,,,,,12720,SAINT-ANDRE-DE-VEZINES,,,12211,,,,,,,,,,,,,,,,,,,,F,,,,,67.05,NAP,N
300017993,00019,30001799300019,O,,,,,,true,1,,,,RUE,PIERRE SEMARD,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.02,NAP,N
300018017,00024,30001801700024,O,,NN,,,2019-11-14T14:00:18,true,1,,,,RUE,DROITE,12330,MARCILLAC-VALLON,,,12138,,,,,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N
300018041,00040,30001804100040,O,1994-02-01,NN,,,,true,4,,,,,LE ROZ,29100,POULDERGAT,,,29224,,,,,,,,,,,,,,,,,,,1997-11-14,F,,,,,45.2J,NAF1993,O
300018090,00013,30001809000013,O,,,,,2019-11-14T14:00:30,true,1,,,,BD,THEODORE LACOMBE,30200,BAGNOLS-SUR-CEZE,,,30028,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300018108,00013,30001810800013,O,1973-01-01,NN,,,2014-07-08T00:10:41,true,5,,12,,RUE,DROITE,30140,ANDUZE,,,30010,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,10.71D,NAFRev2,O
300018116,00024,30001811600024,O,1985-01-01,NN,,,2006-08-10T03:42:31,true,1,,30,,ALL,DU STANCOU,29000,QUIMPER,,,29232,,,,,,,,,,,,,,,,,,,2000-10-28,F,,,,,01.2J,NAF1993,N
300018124,00010,30001812400010,O,1900-01-01,NN,,,2019-11-14T14:00:29,true,4,,3,,RUE,BRIZEUX,29930,PONT-AVEN,,,29217,,,,,,,,,,,,,,,,,,,2004-03-26,F,,,,,74.1A,NAFRev1,O
300018132,00013,30001813200013,O,1967-01-01,NN,,,2014-07-08T00:10:41,true,4,,3,,RUE,DE QUIMPER,29710,PLOZEVET,,,29215,,,,,,,,,,,,,,,,,,,2011-09-01,F,,,,,47.77Z,NAFRev2,N
300018157,00036,30001815700036,O,,NN,,,,true,1,,14,,RUE,PAUL BORROSSI,29000,QUIMPER,,,29232,,,,,,,,,,,,,,,,,,,1990-11-19,F,,,,,55.60,NAP,N
300018165,00013,30001816500013,O,,NN,,,,true,1,,37,,RUE,LAENNEC,29710,PLONEIS,,,29173,,,,,,,,,,,,,,,,,,,1989-11-17,F,,,,,38.40,NAP,N
300018173,00025,30001817300025,O,,,,,,true,1,,55,,RUE,BRESSIGNY,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,1988-04-21,F,,,,,64.11,NAP,N
300018207,00047,30001820700047,O,1990-10-02,NN,,,2008-11-07T00:16:28,false,3,,65,,RUE,DE PARIS,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1995-02-01,F,,,,,60.2E,NAF1993,N
300018207,00054,30001820700054,O,1995-02-01,,,,2008-11-07T00:16:28,false,3,,69,,RUE,DE PARIS,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1998-05-27,F,,,,,60.2E,NAF1993,N
300018207,00062,30001820700062,O,1998-05-27,NN,,,2008-11-07T00:16:28,true,3,,2,,RUE,CHARLES DE COULOMB,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,60.2E,NAFRev1,N
300018223,00028,30001822300028,O,,NN,,,,true,1,,2,,RUE,PAUL GUIEYSSE,56100,LORIENT,,,56121,,,,,,,,,,,,,,,,,,,1988-07-11,F,,,,,67.04,NAP,N
300018264,00030,30001826400030,O,,NN,,,,true,1,,1,,RUE,TEYRON,34740,VENDARGUES,,,34327,,,,,,,,,,,,,,,,,,,1995-01-02,F,,,,,60.2P,NAF1993,N
300018298,00020,30001829800020,O,1994-11-01,NN,,,2006-10-26T23:46:37,false,3,,,,,,16460,CHENON,,,16095,,,,,,,,,,,,,,,,,,,2006-06-30,F,,,,,70.2B,NAFRev1,N
300018298,00038,30001829800038,O,1984-10-01,NN,,,2007-08-09T08:24:36,true,3,,,,,,16460,CHENON,,,16095,,,,,,,,,,,,,,,,,,,2006-06-30,F,,,,,01.3Z,NAFRev1,N
300018355,00010,30001835500010,O,,NN,,,,true,1,,35,,RUE,DU FAUBOURG DU COURREAU,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,64.11,NAP,N
300018462,00022,30001846200022,O,,NN,,,,true,1,,679,,RUE,DE LAS SORBES,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,1993-07-31,F,,,,,52.4A,NAF1993,N
300018470,00017,30001847000017,O,,,,,,true,1,,,,,,34100,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
300018504,00013,30001850400013,O,1995-12-31,NN,,,2019-04-03T10:34:24,true,4,,110,,RUE,DU FAUBOURG BOUTONNET,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,2007-12-27,F,,,,,52.4W,NAFRev1,O
300018538,00029,30001853800029,O,1900-01-01,NN,,,2011-03-02T19:55:10,true,4,,16,,RUE,DU FAUBOURG DU COURREAU,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,2010-08-01,F,,,,,47.59B,NAFRev2,N
300018561,00021,30001856100021,O,1983-03-01,NN,,,,true,1,,1,,LOT,BRISSAC,34150,GIGNAC,,,34114,,,,,,,,,,,,,,,,,,,2000-05-31,F,,,,,01.1G,NAF1993,N
300018579,00023,30001857900023,O,,,,,2013-04-24T04:13:21,true,1,,,,,LES VARENNES,16200,NERCILLAC,,,16243,,,,,,,,,,,,,,,,,,,1987-11-23,F,,,,,55.72,NAP,N
300018595,00011,30001859500011,O,,,,,,true,1,,,,PL,DE LA TOUR D AUVERGNE,29000,QUIMPER,,,29232,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
300018603,00013,30001860300013,O,,NN,,,2019-11-14T14:00:29,true,1,,12,,RUE,L'ABBE CONAN,29100,POULLAN-SUR-MER,,,29226,,,,,,,,,,,,,,,,,,,1990-02-12,F,,,,,67.07,NAP,N
300018637,00011,30001863700011,O,1965-01-01,NN,,,,true,1,,19,,,GRANDE RUE,16140,AIGRE,,,16005,,,,,,,,,,,,,,,,,,,2001-02-28,F,,,,,55.4B,NAF1993,O
300018645,00014,30001864500014,O,,NN,,,,true,1,,,,,,29770,GOULIEN,,,29063,,,,,,,,,,,,,,,,,,,1981-07-17,F,,,,,67.04,NAP,N
300018652,00036,30001865200036,O,,,,,,true,1,,64,,RUE,DU VALY HIR,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1990-03-12,F,,,,,81.21,NAP,N
300018660,00021,30001866000021,O,,NN,,,,true,1,,16,,,HENT KOAD MEN HIR,29170,PLEUVEN,,,29161,,,,,,,,,,,,,,,,,,,1993-11-30,F,,,,,45.4C,NAF1993,N
300018686,00018,30001868600018,O,,NN,,,2019-11-14T14:00:20,true,1,,,,RUE,DE L'EGLISE,16120,CHATEAUNEUF-SUR-CHARENTE,,,16090,,,,,,,,,,,,,,,,,,,1993-12-28,F,,,,,52.1B,NAF1993,N
300018694,00012,30001869400012,O,1968-01-01,NN,,,,true,1,,42,,RUE,DOYEN RENE GOSSE,34800,CLERMONT L'HERAULT,,,34079,,,,,,,,,,,,,,,,,,,2000-07-28,F,,,,,15.8D,NAF1993,O
300018702,00013,30001870200013,O,,NN,,,,true,1,,108,,RUE,SAINT MARC,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
300018710,00016,30001871000016,O,,NN,,,,true,1,,41,,RUE,DE LYON,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,1995-10-16,F,,,,,55.4A,NAF1993,O
300018736,00011,30001873600011,O,,,,,,true,1,,,,BD,GAMBETTA,34800,CLERMONT L'HERAULT,,,34079,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300018744,00015,30001874400015,O,1995-11-06,NN,,,2009-02-13T10:58:32,true,4,,17,,RUE,EDMOND ROSTAND,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2008-12-25,F,,,,,56.30Z,NAFRev2,N
300018777,00023,30001877700023,O,1900-01-01,NN,,,2019-01-10T11:34:11,false,3,,12,,RUE,TRAVERSIERE,30900,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1995-03-31,F,,,,,55.4B,NAF1993,N
300018777,00031,30001877700031,O,1991-02-01,NN,,,2017-03-16T03:08:06,true,4,,,,CHE,DE LA LENTISQUE,30820,CAVEIRAC,,,30075,,,,,,,,,,,,,,,,,,,2017-01-04,F,,,,,68.20B,NAFRev2,N
300018793,00012,30001879300012,O,,NN,,,,true,1,,122,,RTE,DE SAUVE,30900,NIMES,,,30189,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
300018827,00018,30001882700018,O,,,,,,true,1,,,,,HALLES SAINT FRANCOIS,29000,QUIMPER,,,29232,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300018868,00012,30001886800012,O,,,,,,true,1,,,,,,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,73.06,NAP,N
300018884,00019,30001888400019,O,1979-06-01,NN,,,2021-07-20T13:16:30,true,4,,1,,RUE,DE LA LIBERATION,25350,MANDEURE,,,25367,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,96.02A,NAFRev2,N
300018926,00018,30001892600018,O,,,,,,true,1,,,,,,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,60.10,NAP,N
300018942,00015,30001894200015,O,,NN,,,2019-11-14T14:00:20,true,1,,,,,,16320,BLANZAGUET-SAINT-CYBARD,,,16047,,,,,,,,,,,,,,,,,,,,F,,,,,01.80,NAP,N
300018959,00027,30001895900027,O,,NN,,,,true,1,,4,,RUE,LEURIOU,29300,QUIMPERLE,,,29233,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,56.01,NAP,N
300018975,00015,30001897500015,O,,NN,,,,true,1,,136,,RUE,D'ALSACE LA COMBE DES DAME,16100,CHATEAUBERNARD,,,16089,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N
300019015,00019,30001901500019,O,,,,,,true,1,,22,,RUE,DU PUITS DE JANSON,34570,PIGNAN,,,34202,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,55.60,NAP,N
300019031,00040,30001903100040,O,,NN,,,,true,1,,11,,RUE,JEAN MOULIN,34880,LAVERUNE,,,34134,,,,,,,,,,,,,,,,,,,,F,,,,,55.73,NAP,N
300019098,00023,30001909800023,O,1982-12-30,NN,,,,true,1,,20,,RUE,GAMBETTA,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,2002-06-30,F,,,,,52.4E,NAF1993,O
300019106,00016,30001910600016,O,,NN,,,,true,1,,15,,RUE,ALSACE LORRAINE,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,00.10,NAP,N
300019114,00036,30001911400036,O,1997-02-03,,,,2006-10-26T23:46:37,true,3,,7,,QUAI,COMMANDANT SAMARY,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,2004-06-30,F,,,,,67.2Z,NAFRev1,N
300019122,00013,30001912200013,O,,,,,,true,1,,,,RUE,ALSACE LORRAINE,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.10,NAP,N
300019130,00016,30001913000016,O,1974-01-01,NN,,,2017-11-13T13:46:12,true,3,,18,,RUE,GAMBETTA,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
300019155,00013,30001915500013,O,,NN,,,,true,1,,,,RUE,GAMBETTA,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,1990-06-01,F,,,,,62.44,NAP,N
300019205,00016,30001920500016,O,,NN,,,,true,1,,,,CHE,DE SAINT CLAIR,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
300019239,00023,30001923900023,O,1994-05-01,NN,,,,true,1,,,,DOM,DU PRIEURE DE RAMEJAN,34370,MAUREILHAN,,,34155,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,01.1G,NAF1993,N
300019254,00030,30001925400030,O,1990-06-12,NN,,,2008-11-07T00:16:28,false,4,,2,,RUE,ENCLOS GOUBERT,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,45.3E,NAF1993,O
