302087713,00038,30208771300038,O,2005-05-19,01,2019,,2021-10-27T08:14:14,true,2,,13,,RUE,DE VALMY,59000,LILLE,,,59350,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,86.21Z,NAFRev2,O
302087739,00025,30208773900025,O,1983-10-28,NN,,,2019-02-20T11:42:47,true,4,,107,,BD,VICTOR HUGO,59000,LILLE,,,59350,,,,,,,,,,,,,,,,,,,2007-09-01,F,,,,,67.2Z,NAFRev1,O
302087747,00028,30208774700028,O,1900-01-01,NN,,,,false,4,,,,,LA COUESPELLERIE,50690,MARTINVAST,,,50294,,,,,,,,,,,,,,,,,,,1998-09-21,F,,,,,85.1C,NAF1993,O
302087747,00036,30208774700036,O,1998-09-21,NN,,,2016-08-02T12:37:45,true,4,POLYCLINIQUE DU COTENTIN,,,AV,DU THIVET,50120,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2008-06-30,F,,,,,86.22C,NAFRev2,O
302087754,00024,30208775400024,O,1990-01-09,,,,2019-02-20T11:42:47,true,4,,69,,RUE,DE LA LOUVIERE,59800,LILLE,,,59350,,,,,,,,,,,,,,,,,,,2007-09-30,F,,,,,85.1C,NAFRev1,N
302087762,00019,30208776200019,O,1975-01-01,NN,,,2019-11-14T14:00:41,false,4,,1,,QUAI,VAUBAN,50550,SAINT-VAAST-LA-HOUGUE,,,50562,,,,,,,,,,,,,,,,,,,2015-12-31,F,,,,,68.20B,NAFRev2,N
302087762,00027,30208776200027,O,2016-08-22,,,,2017-11-22T13:12:57,true,1,,,,,PRIEURE ST PIERRE,50700,BRIX,,,50087,,,,,,,,,,,,,,,,,,,2016-08-22,A,,,,,68.20A,NAFRev2,N
302087788,00014,30208778800014,O,,,,,,true,1,,35,,RUE,DU SUD,59140,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,1987-04-04,F,,,,,67.04,NAP,N
302087796,00017,30208779600017,O,,NN,,,,true,1,,2,,RUE,DU PETIT SEMINAIRE,59400,CAMBRAI,,,59122,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
302087804,00035,30208780400035,O,1999-05-11,NN,,,2012-07-28T11:32:16,true,4,VAL FREJUS,,,,LE GRAND ARGENTIER,73500,MODANE,,,73157,,,,,,,,,,,,,,,,,,,2011-12-25,F,,,,,68.20B,NAFRev2,N
302087812,00012,30208781200012,O,,NN,,,,true,1,,,,LD,LE PONT GONDOUIN,50300,SAINT-SENIER-SOUS-AVRANCHES,,,50554,,,,,,,,,,,,,,,,,,,1991-06-30,F,,,,,55.4B,NAF1993,N
302087838,00017,30208783800017,O,,,,,,true,1,,5,,RTE,DE WATTEN,59380,BIERNE,,,59082,,,,,,,,,,,,,,,,,,,1990-04-30,F,,,,,01.10,NAP,N
302087846,00036,30208784600036,O,,,,,,true,1,,,,RES,DE LA BERGERIE,59114,STEENVOORDE,,,59580,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.12,NAP,N
302087853,00024,30208785300024,O,,NN,,,,true,1,,58,,RUE,DE TOURNAI,59780,BAISIEUX,,,59044,,,,,,,,,,,,,,,,,,,1990-01-25,F,,,,,67.07,NAP,N
302087879,00011,30208787900011,O,1900-01-01,NN,,,2011-04-28T00:11:01,false,3,,1378,,RTE,NATIONALE,59190,BORRE,,,59091,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,86.08,NAP,N
302087879,00029,30208787900029,O,2005-12-01,,,,2008-11-07T00:18:08,false,2,,8147,,RUE,DE LA VERRERIE,59140,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,2006-03-01,F,,,,,45.4J,NAFRev1,N
302087879,00037,30208787900037,O,2006-03-01,,,,2014-07-08T00:11:32,false,3,,1,,IMP,LEON PLANCKEEL,59240,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,2008-10-14,F,,,,,43.34Z,NAFRev2,N
302087879,00045,30208787900045,O,2012-03-01,,,,2019-11-14T14:00:49,true,2,,12,,PL,D'ARMES,62120,AIRE-SUR-LA-LYS,,,62014,,,,,,,,,,,,,,,,,,,2014-08-01,F,,,,,90.02Z,NAFRev2,N
302087895,00025,30208789500025,O,1988-07-25,NN,,,,true,1,,38,,RUE,D'ALSACE LORRAINE,59400,CAMBRAI,,,59122,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,80.4D,NAF1993,N
302087903,00019,30208790300019,O,1975-01-01,NN,,,2014-09-07T03:41:46,true,4,,50,,RUE,JEAN JAURES,59221,BAUVIN,,,59052,,,,,,,,,,,,,,,,,,,2014-09-30,F,,,,,47.81Z,NAFRev2,N
302087911,00012,30208791100012,O,1974-01-01,NN,,,2008-11-07T00:18:08,false,4,,1,,RUE,HENRI BOURLET,59225,CLARY,,,59149,,,,,,,,,,,,,,,,,,,1999-01-01,F,,,,,45.4J,NAF1993,O
302087911,00020,30208791100020,O,1999-01-01,NN,,,2008-11-07T00:18:08,true,3,,6,,RUE,BEAUVILLAIN,59400,ESTOURMEL,,,59213,,,,,,,,,,,,,,,,,,,2006-09-20,F,,,,,45.4J,NAFRev1,O
302087929,00014,30208792900014,O,1900-01-01,NN,,,,true,3,,54,,RTE,NATIONALE,59152,CHERENG,,,59146,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,70.2C,NAF1993,N
302087937,00017,30208793700017,O,1974-01-01,NN,,,2020-01-14T15:28:28,true,4,,195,B,RUE,GENERAL LECLERC,50110,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2007-09-30,F,,,,,70.2C,NAFRev1,N
302087945,00010,30208794500010,O,1975-01-01,NN,,,2012-06-08T10:42:12,false,4,,3,,PL,ALFRED DERIGNY,59610,FOURMIES,,,59249,,,,,,,,,,,,,,,,,,,2012-03-24,F,,,,,46.23Z,NAFRev2,N
302087945,00028,30208794500028,O,1958-03-01,NN,,,2013-04-22T08:31:37,true,4,,3,,PL,ALFRED DERIGNY,59610,FOURMIES,,,59249,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,01.42Z,NAFRev2,N
302087978,00011,30208797800011,O,1964-01-01,NN,,,2019-11-14T14:00:47,true,4,,16,,RUE,DE LA RESISTANCE,59155,FACHES-THUMESNIL,,,59220,,,,,,,,,,,,,,,,,,,2003-05-06,F,,,,,45.4J,NAFRev1,N
302087986,00048,30208798600048,O,,NN,,,,true,1,,14,,PL,TURENNE,59240,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,52.4C,NAF1993,N
302087994,00026,30208799400026,O,1986-01-06,NN,,,2018-09-29T12:09:53,true,5,,,,AV,DE NORMANDIE,50130,CHERBOURG-EN-COTENTIN,,,50129,,,,,,,,,,,,,,,,,,,2016-02-28,F,,,,,47.73Z,NAFRev2,O
302088018,00023,30208801800023,O,1900-01-01,NN,,,2014-07-08T00:11:32,true,4,,,,RUE,DE ST OMER,59122,REXPOEDE,,,59499,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,43.34Z,NAFRev2,N
302088059,00019,30208805900019,O,,,,,2021-03-08T11:00:10,true,1,,,,PL,DU MARECHAL LECLERC,59160,LILLE,,,59350,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.43,NAP,N
302088067,00038,30208806700038,O,1982-01-01,,,,2008-01-04T19:18:27,true,4,,236,,RTE,D AMIENS,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,86.22C,NAFRev2,N
302088083,00019,30208808300019,O,,,,,2021-03-08T11:00:10,true,1,,69,,AV,ROGER SALENGRO,59160,LILLE,,,59350,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
302088109,00038,30208810900038,O,1984-01-03,,,,2019-11-14T14:01:05,true,3,,72,,AV,VICTOR CRESSON,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,85.1C,NAF1993,N
302088133,00012,30208813300012,O,1975-01-01,NN,,,,true,1,,13,,RUE,DE LA MARINE,59140,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,74.1J,NAF1993,N
302088141,00023,30208814100023,O,,NN,,,,true,1,,20,,RUE,DU MARAIS DU LEU,59273,FRETIN,,,59256,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,52.6E,NAF1993,N
302088158,00019,30208815800019,O,1965-01-01,NN,,,2014-07-08T00:11:32,true,4,,42,,RUE,DU MARECHAL FOCH,59120,LOOS,,,59360,,,,,,,,,,,,,,,,,,,2008-09-28,F,,,,,96.02A,NAFRev2,N
302088174,00016,30208817400016,O,,,,,,true,1,,,,,TOUR KENNEDY,59120,LOOS,,,59360,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.10,NAP,N
302088182,00035,30208818200035,O,1900-01-01,NN,,,2007-05-19T08:31:32,true,5,PRUNIER,23,,RUE,DU PETIT-VIVIER,49080,BOUCHEMAINE,,,49035,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,85.1C,NAFRev1,N
302088208,00012,30208820800012,O,,,,,,true,1,,,,RUE,DE WERVICQ,59560,COMINES,,,59152,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.11,NAP,N
302088232,00046,30208823200046,O,1993-03-04,NN,,,,true,4,,181,B,RUE,PAUL BELLAMY,44000,NANTES,,,44109,,,,,,,,,,,,,,,,,,,2003-09-30,F,,,,,85.1C,NAFRev1,O
302088273,00016,30208827300016,O,,NN,,,,true,1,,10,,RUE,DU CHAUFOUR,59110,LA MADELEINE,,,59368,,,,,,,,,,,,,,,,,,,,F,,,,,00.10,NAP,N
302088307,00020,30208830700020,O,,NN,,,,true,1,,10,,RUE,PASTEUR,59650,VILLENEUVE D'ASCQ,,,59009,,,,,,,,,,,,,,,,,,,,F,,,,,60.01,NAP,N
302088315,00015,30208831500015,O,1900-01-01,NN,,,2011-01-20T15:56:50,false,4,,44,,RUE,PASTEUR,59110,LA MADELEINE,,,59368,,,,,,,,,,,,,,,,,,,2010-09-30,F,,,,,86.21Z,NAFRev2,N
302088315,00023,30208831500023,O,1998-12-14,NN,,,2011-01-20T15:56:50,true,3,AU REBERTY,,,RES,VALMONTS 1,73440,LES BELLEVILLE,,,73257,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
302088323,00019,30208832300019,O,,,,,2019-11-14T14:00:47,true,1,,,,RUE,PAUL VAILLANT COUTURIER,59620,AULNOYE-AYMERIES,,,59033,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,81.21,NAP,N
302088349,00014,30208834900014,O,,,,,,true,1,,27,,RUE,DU MAL LECLERC,59540,CAUDRY,,,59139,,,,,,,,,,,,,,,,,,,,F,,,,,55.73,NAP,N
