305024796,00024,30502479600024,O,1900-01-01,NN,,,2007-05-19T08:37:01,false,5,,97,,CRS,BERRIAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2006-09-30,F,,,,,74.8B,NAFRev1,N
305024796,00032,30502479600032,O,1900-01-01,NN,,,,false,4,,125,,AV,JEAN PERROT,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2001-03-03,F,,,,,74.8B,NAF1993,O
305024796,00040,30502479600040,O,1990-07-16,NN,,7420ZQ,2019-06-24T13:15:51,true,5,,46,,AV,ARISTIDE BRIAND,38600,FONTAINE,,,38169,,,,,,,,,,,,,,,,,,,2017-07-31,F,,,,,74.20Z,NAFRev2,N
305024838,00024,30502483800024,O,,NN,,,,true,1,,33,,RUE,DES 3 FONTANOT,92000,NANTERRE,,,92050,,,,,,,,,,,,,,,,,,,,F,,,,,00.98,NAP,N
305024846,00019,30502484600019,O,1900-01-01,NN,,,,false,3,,28,,RUE,DE LA BIENFAISANCE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1995-06-15,F,,,,,70.2C,NAF1993,N
305024846,00027,30502484600027,O,1995-06-15,NN,,,,true,3,,23,,RUE,D'ANJOU,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1997-10-20,F,,,,,70.1D,NAF1993,N
305024853,00023,30502485300023,O,,NN,,,,true,1,,,,RUE,LONGUE,06420,ISOLA,,,06073,,,,,,,,,,,,,,,,,,,1990-07-03,F,,,,,77.07,NAP,N
305024879,00010,30502487900010,O,1964-01-01,02,2019,,2021-10-27T08:15:26,true,5,,7,,RUE,DES DEPORTES,37000,TOURS,,,37261,,,,,,,,,,,,,,,,,,,2020-03-31,F,,,,,47.71Z,NAFRev2,O
305024887,00021,30502488700021,O,,NN,,,,true,1,,79,,RUE,DU FAUBOURG SAINT HONORE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,,F,,,,,64.25,NAP,N
305024903,00018,30502490300018,O,1976-01-01,NN,,,,true,1,,2,,RUE,JEAN DARCET,40250,MUGRON,,,40201,,,,,,,,,,,,,,,,,,,2000-12-30,F,,,,,52.4C,NAF1993,O
305024911,00011,30502491100011,O,1900-01-01,,,,2019-11-14T14:01:04,false,4,,11,,RUE,JULES FERRY,88290,SAULXURES-SUR-MOSELOTTE,,,88447,,,,,,,,,,,,,,,,,,,1993-12-25,F,GARAGE VINCENDO,,,,60.2L,NAF1993,N
305024911,00029,30502491100029,O,1900-01-01,NN,,,2019-11-14T14:01:04,false,3,,7,,AV,VICTOR HUGO,88290,SAULXURES-SUR-MOSELOTTE,,,88447,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,45.20A,NAFRev2,N
305024911,00037,30502491100037,O,1992-12-04,11,2019,,2021-10-27T08:15:26,true,4,,195,,AV,VICTOR HUGO,88290,SAULXURES-SUR-MOSELOTTE,,,88447,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,49.41B,NAFRev2,O
305024937,00016,30502493700016,O,,,,,,true,1,,,,CRS,MARECHAL FOCH,40100,DAX,,,40088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.14,NAP,N
305024945,00027,30502494500027,O,,NN,,,,true,1,,16,,RUE,DES MEUNIERS,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,,F,,,,,77.01,NAP,N
305024986,00021,30502498600021,O,,,,,,true,1,,10,,RUE,DE LA PLAINE,88150,CHAVELOT,,,88099,,,,,,,,,,,,,,,,,,,1987-06-29,F,,,,,60.08,NAP,N
305025033,00013,30502503300013,O,1976-01-01,NN,,,2006-12-15T00:15:50,false,4,,34,,AV,DE LA MOTTE PICQUET,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,1999-03-30,F,,,,,52.4C,NAF1993,O
305025033,00039,30502503300039,O,1988-05-07,NN,,,2019-11-14T14:01:00,false,4,,36,,RUE,DE PARIS,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,1996-06-03,F,,,,,52.4W,NAF1993,N
305025033,00047,30502503300047,O,1999-09-30,NN,,,2019-11-14T14:00:24,false,3,,,,,KERMAUDEZ,22260,QUEMPER-GUEZENNEC,,,22256,,,,,,,,,,,,,,,,,,,2005-06-15,F,,,,,80.4D,NAFRev1,N
305025033,00054,30502503300054,O,2005-06-15,,,,2019-11-14T14:01:04,false,2,,40,,,GRANDE RUE,89290,CHAMPS-SUR-YONNE,,,89077,,,,,,,,,,,,,,,,,,,2006-09-29,F,,,,,52.4Z,NAFRev1,N
305025033,00062,30502503300062,O,2006-09-29,,,,2012-12-13T12:17:30,true,3,,101,,AV,VICTOR HUGO,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2012-11-13,F,,,,,47.78C,NAFRev2,N
305025041,00040,30502504100040,O,1993-01-01,NN,,,2019-11-14T14:01:05,true,1,,185,,AV,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,1999-07-05,F,,,,,74.1C,NAF1993,O
305025066,00013,30502506600013,O,,NN,,,,true,1,,7,,BD,HAUSSMANN,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,1991-08-06,F,,,,,63.3Z,NAF1993,N
305025074,00017,30502507400017,O,,,,,,true,1,,11,,AV,GRANGER,91210,DRAVEIL,,,91201,,,,,,,,,,,,,,,,,,,,F,,,,,85.04,NAP,N
305025090,00013,30502509000013,O,,NN,,,,true,1,,16,,AV,DE FRIEDLAND,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,,F,,,,,77.01,NAP,N
305025108,00013,30502510800013,O,,NN,,,,true,1,,30,,RUE,DE MIROMESNIL,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,,F,,,,,64.49,NAP,N
305025124,00028,30502512400028,O,1981-10-01,,,,2008-01-04T19:33:39,true,4,,9,,RUE,DE DANTZIG,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,94.99Z,NAFRev2,N
305025132,00013,30502513200013,O,,NN,,,,true,1,,117,,RUE,D ALESIA,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
305025140,00016,30502514000016,O,,,,,,true,1,,76,,AV,DES CHAMPS ELYSEES,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,77.10,NAP,N
305025157,00010,30502515700010,O,,NN,,,2019-11-14T14:01:04,true,1,,17,,QUAI,DE L'ORGE,91200,ATHIS-MONS,,,91027,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,59.05,NAP,N
305025181,00028,30502518100028,O,1900-01-01,NN,,,2015-05-14T04:13:15,true,4,,10,,RUE,DU COMMANDANT RIVIERE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,56.10A,NAFRev2,O
305025199,00079,30502519900079,O,,,,,,true,1,,5,,RUE,DE TEHERAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1989-10-01,F,,,,,77.09,NAP,N
305025207,00021,30502520700021,O,,,,,,true,1,,46,,RUE,POISSONNIERE,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,89.07,NAP,N
305025215,00024,30502521500024,O,1980-05-27,,,,2019-11-14T14:01:05,false,4,,10,,PL,DU MARCHE,91490,MILLY-LA-FORET,,,91405,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,70.3A,NAF1993,N
305025215,00040,30502521500040,O,1981-06-15,NN,,,,false,3,,18,,RUE,DE PARIS,91400,ORSAY,,,91471,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,70.3A,NAF1993,N
305025215,00057,30502521500057,O,1993-05-01,,,,2008-06-20T00:22:50,false,3,LES GALERIES DU COMMERCE,,,,QUARTIER ST-JEAN,97133,SAINT BARTHELEMY,,,97701,,,,,,,,,,,,,,,,,,,2001-01-15,F,,,,,70.3A,NAF1993,N
305025215,00065,30502521500065,O,2001-01-15,NN,,,2012-10-17T10:43:28,false,7,,12,,,OYSTER POND,97150,SAINT MARTIN,,,97801,,,,,,,,,,,,,,,,,,,2012-09-30,F,,,,,68.20B,NAFRev2,N
305025215,00073,30502521500073,O,2006-01-19,NN,,,2019-11-14T14:00:58,false,5,,249,,QUAI,VOLTAIRE,77190,DAMMARIE-LES-LYS,,,77152,,,,,,,,,,,,,,,,,,,2009-04-01,F,,,,,68.31Z,NAFRev2,N
305025215,00081,30502521500081,O,2012-09-30,,,,2020-04-16T10:08:16,false,2,,38,B,RUE,PIERRE FONTAINE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2019-03-26,F,,,,,68.20B,NAFRev2,N
305025215,00099,30502521500099,O,2019-03-26,,,,2021-02-23T10:37:00,true,1,,,,,LA FERME DE MONTBLIN,91090,LISSES,,,91340,,,,,,,,,,,,,,,,,,,2019-03-26,A,,,,,68.20B,NAFRev2,N
305025223,00010,30502522300010,O,1976-01-01,,,,,false,3,,12,,RUE,DE CAUMARTIN,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,1996-05-03,F,,,,,70.2C,NAF1993,N
305025223,00028,30502522300028,O,1996-05-03,NN,,,2017-04-12T03:21:48,true,4,,29,,BD,HAUSSMANN,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,68.20B,NAFRev2,N
305025223,00036,30502522300036,O,2003-09-23,NN,,,2017-04-12T03:21:48,false,4,,17,,CRS,VALMY,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,68.20B,NAFRev2,N
305025231,00013,30502523100013,O,1976-01-01,NN,,,,true,1,,3,,RUE,PIERRE TERMIER,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1998-03-31,F,,,,,52.4H,NAF1993,O
305025264,00014,30502526400014,O,1900-01-01,NN,,,2008-01-04T19:33:39,true,3,,,,AV,DES JEUX,38750,HUEZ,,,38191,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
305025280,00010,30502528000010,O,1976-01-01,11,2019,,2021-10-27T08:15:26,true,5,ROUTE DE VANNES,,,,BEAULIEU,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.10Z,NAFRev2,O
305025330,00021,30502533000021,O,,NN,,,2019-11-14T14:00:56,true,1,,,,LD,Z.I.DE L'ALBANNE,73190,SAINT-BALDOPH,,,73225,,,,,,,,,,,,,,,,,,,1987-02-23,F,,,,,55.60,NAP,N
305025355,00010,30502535500010,O,,NN,,,,true,1,,40,,RUE,D ARGOUT,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
