304889967,00044,30488996700044,O,1988-09-01,NN,,1419ZD,2017-05-04T01:56:25,true,4,,11,,RUE,MOLIERE,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.49Z,NAFRev2,O
304889967,00051,30488996700051,O,1988-07-01,,,,2015-05-06T15:40:14,false,4,,11,B,RUE,MOLIERE,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.49Z,NAFRev2,N
304889967,00069,30488996700069,O,1994-01-01,NN,,,2008-11-07T00:20:32,false,4,,3,,RUE,ROZIER,69001,LYON 1ER,,,69381,,,,,,,,,,,,,,,,,,,1997-06-30,F,NOD'ARGUS,,,,51.4S,NAF1993,O
304889967,00077,30488996700077,O,2008-07-01,,,,2015-05-06T15:37:29,false,2,,35,,RUE,MOLIERE,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,2015-02-12,A,SIPANE,,,,47.71Z,NAFRev2,O
304889975,00013,30488997500013,O,1975-01-01,NN,,,2013-08-21T03:41:44,true,4,,305,,RUE,SAINT JACQUES,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2013-06-30,F,,,,,47.71Z,NAFRev2,N
304889983,00017,30488998300017,O,1997-12-25,12,2019,,2021-10-27T08:15:22,true,4,,6,,,LA CATHY,74330,LA BALME-DE-SILLINGY,,,74026,,,,,,,,,,,,,,,,,,,2008-06-06,A,,,,,85.32Z,NAFRev2,O
304890007,00038,30489000700038,O,,,,,,true,1,,19,,RUE,DE TORCE,72100,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,1993-11-16,F,,,,,22.2C,NAF1993,N
304890015,00023,30489001500023,O,1988-10-15,11,2019,,2021-10-27T08:15:22,true,9,17 A 25,17,,RUE,ANDRE CITROEN,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,2020-01-01,A,,,,,16.24Z,NAFRev2,O
304890015,00031,30489001500031,O,2004-10-01,NN,,,2019-11-14T14:00:35,false,4,ZONE ARTISANALE LA HALLERA,,,ALL,DU COMMUNEL,35770,VERN-SUR-SEICHE,,,35352,,,,,,,,,,,,,,,,,,,2005-11-01,F,MEGADIS - MENAGER GAZ DISTRIBUTION,,,,51.4S,NAFRev1,O
304890015,00049,30489001500049,O,2005-11-01,01,2019,,2021-10-27T08:15:22,false,4,CONTOUR DE LA TOUCHE,,,,ZA DE LA TOUCHE,35137,BEDEE,,,35023,,,,,,,,,,,,,,,,,,,2020-01-01,A,,,,,46.49Z,NAFRev2,O
304890015,00056,30489001500056,O,2008-06-24,,,,2020-02-22T03:43:47,false,3,,,,,LE BOIS MAULNY,72650,SAINT-SATURNIN,,,72320,,,,,,,,,,,,,,,,,,,2020-01-01,F,,,,,49.41B,NAFRev2,N
