302224092,00031,30222409200031,O,,NN,,,2019-11-14T14:00:19,true,1,,,,RUE,BEL AIR,13300,SALON-DE-PROVENCE,,,13103,,,,,,,,,,,,,,,,,,,1997-06-09,F,,,,,50.1Z,NAF1993,N
302224118,00018,30222411800018,O,,NN,,,,true,1,,4,,RUE,POINCARE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,64.11,NAP,N
302224126,00011,30222412600011,O,1900-01-01,NN,,,2012-10-11T11:53:05,true,4,,,,,,20240,GHISONACCIA,,,2B123,,,,,,,,,,,,,,,,,,,2012-09-29,F,,,,,86.21Z,NAFRev2,N
302224134,00023,30222413400023,O,1985-02-01,NN,,,2021-07-22T15:02:57,false,4,MARCHE SERPETTE STAND 11 A,110,,RUE,DES ROSIERS,93400,SAINT-OUEN-SUR-SEINE,,,93070,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,47.79Z,NAFRev2,N
302224134,00031,30222413400031,O,1988-09-29,NN,,,2021-07-22T15:02:57,true,3,MARCHE SERPETTE STAND 2 AL,110,,RUE,DES ROSIERS,93400,SAINT-OUEN-SUR-SEINE,,,93070,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
302224142,00018,30222414200018,O,,NN,,,,true,1,,,,CHE,DE SAINT CLAUDE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N
302224167,00064,30222416700064,O,1982-11-01,NN,,,,false,4,CENTRE MEDICAL BARRIOL,,,CHE,DE BARRIOL,13200,ARLES,,,13004,,,,,,,,,,,,,,,,,,,1996-01-01,F,,,,,85.1G,NAF1993,N
302224167,00072,30222416700072,O,1996-01-01,NN,,,2008-07-09T08:21:41,true,4,MAS FARIGOULE DRAILLE MARS,,,,PONT DE CRAU,13200,ARLES,,,13004,,,,,,,,,,,,,,,,,,,2008-03-31,F,,,,,86.90D,NAFRev2,N
302224175,00026,30222417500026,O,,,,,,true,1,,,,,HAMEAU DE CASTELLO,20228,LURI,,,2B152,,,,,,,,,,,,,,,,,,,1992-12-23,F,,,,,45.2V,NAF1993,N
302224191,00015,30222419100015,O,,NN,,,2019-11-14T14:00:19,true,1,,48,,RUE,DES FRERES KENNEDY,13300,SALON-DE-PROVENCE,,,13103,,,,,,,,,,,,,,,,,,,1988-04-01,F,,,,,64.22,NAP,N
302224209,00023,30222420900023,O,1988-12-31,NN,,,2019-11-14T14:00:19,true,3,QUARTIER VIOLESI,30,,RTE,DE CABRIES,13320,BOUC-BEL-AIR,,,13015,,,,,,,,,,,,,,,,,,,2007-02-16,F,,,,,74.2B,NAFRev1,N
