302510706,00013,30251070600013,O,,,,,,true,1,,,,AV,REINE VICTORIA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.10,NAP,N
302510730,00013,30251073000013,O,,,,,,true,1,,,,,,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
302510748,00064,30251074800064,O,1982-10-15,NN,,,,true,3,,,,RUE,DE L EAU VIVE,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,1993-03-03,F,,,,,70.3A,NAF1993,N
302510763,00022,30251076300022,O,,NN,,,2019-11-14T14:00:35,true,1,,,,,LE BOURG,36210,DUN-LE-POELIER,,,36068,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
302510789,00027,30251078900027,O,1983-08-23,NN,,,2008-01-04T19:20:42,true,5,,,,,GARE DU TELECABINE,05170,ORCIERES,,,05096,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
302510797,00012,30251079700012,O,,,,,,true,1,,,,,,06390,COARAZE,,,06043,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
302510813,00025,30251081300025,O,1900-01-01,NN,,,2019-11-14T14:00:15,true,6,,1,,AV,DE LA MER,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,86.23Z,NAFRev2,N
302510839,00012,30251083900012,O,,,,,,true,1,,1,,BD,ELEMIR BOURGES,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N
302510847,00015,30251084700015,O,,,,,,true,1,,,,,SAINT LAZARE,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,1992-05-30,F,,,,,45.4C,NAF1993,N
302510854,00029,30251085400029,O,1981-05-15,,,,2019-11-14T14:00:15,true,1,,,,AV,DE PROVENCE,05300,LARAGNE-MONTEGLIN,,,05070,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,50.1Z,NAF1993,N
