303982649,00020,30398264900020,O,1900-01-01,NN,,,2019-11-14T14:00:34,true,7,,,,,LE HAUT PONT,35120,MONT-DOL,,,35186,,,,,,,,,,,,,,,,,,,2009-12-31,F,ELEVAGE HAUT PONT,,,,01.43Z,NAFRev2,N
303982656,00017,30398265600017,O,1974-01-01,NN,,,2014-10-01T04:30:48,true,5,,,,,LE PETIT CHALET,35370,TORCE,,,35338,,,,,,,,,,,,,,,,,,,2014-11-02,A,,,,,43.34Z,NAFRev2,N
303982680,00017,30398268000017,O,,NN,,,,true,1,,9,B,RUE,DES CHARMETTES,38600,FONTAINE,,,38169,,,,,,,,,,,,,,,,,,,1996-09-30,F,,,,,45.3E,NAF1993,N
303982698,00019,30398269800019,O,,,,,,true,1,,8,,RUE,YVES FARGE,38600,FONTAINE,,,38169,,,,,,,,,,,,,,,,,,,1987-10-10,F,,,,,55.40,NAP,N
303982706,00010,30398270600010,O,1975-01-01,NN,,,2008-11-07T00:19:39,true,3,,6,,RUE,DU GRESIVAUDAN,38600,FONTAINE,,,38169,,,,,,,,,,,,,,,,,,,2006-04-01,F,,,,,45.4C,NAFRev1,N
303982714,00014,30398271400014,O,,,,,,true,1,,,,RUE,DE L'AMIRAL COLIGNY,35190,TINTENIAC,,,35337,,,,,,,,,,,,,,,,,,,1997-01-31,F,,,,,15.1A,NAF1993,N
303982748,00012,30398274800012,O,,NN,,,2019-11-14T14:00:36,true,1,,15,,RUE,DE CORNILLON,38120,FONTANIL-CORNILLON,,,38170,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,55.71,NAP,N
303982755,00025,30398275500025,O,,,,,,true,1,,,,RUE,CHARVET BRANDEGAUDE,38340,VOREPPE,,,38565,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.71,NAP,N
303982797,00019,30398279700019,O,,,,,,true,1,,14,,RUE,AUGUSTE DELAUNE LD BRIGNOU,38190,FROGES,,,38175,,,,,,,,,,,,,,,,,,,1995-03-31,F,,,,,70.2C,NAF1993,N
303982854,00034,30398285400034,O,1900-01-01,NN,,,2008-11-07T00:19:39,true,4,,42,,CHE,DU MEUNIER,38920,CROLLES,,,38140,,,,,,,,,,,,,,,,,,,1995-01-20,F,,,,,45.4F,NAF1993,N
303982862,00029,30398286200029,O,1981-10-21,NN,,,2006-12-15T00:15:31,false,3,,6,B,BD,CLEMENCEAU,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,45.3A,NAF1993,N
303982862,00037,30398286200037,O,1997-06-04,NN,,,2021-04-06T11:27:11,false,10,,41,,RUE,GENERAL FERRIE,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2016-06-17,F,,,,,43.21A,NAFRev2,N
303982862,00045,30398286200045,O,2016-06-17,,,4321AB,2021-02-23T10:36:40,true,1,,2,,RUE,DU BREUIL,38450,VIF,,,38545,,,,,,,,,,,,,,,,,,,2016-06-17,A,,,,,43.21A,NAFRev2,N
303982904,00045,30398290400045,O,1999-05-01,,,,2019-11-14T14:00:36,true,1,,,,,LES REVOLS,38410,VAULNAVEYS-LE-BAS,,,38528,,,,,,,,,,,,,,,,,,,2000-03-30,F,,,,,52.6E,NAF1993,N
303982946,00012,30398294600012,O,,,,,,true,1,,,,CRS,JEAN JAURES,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,75.04,NAP,N
303982961,00011,30398296100011,O,,NN,,,,true,1,,26,,RUE,CONDORCET,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1987-06-24,F,,,,,66.02,NAP,N
303982979,00013,30398297900013,O,,,,,,true,1,,,,RUE,DU DAUPHINE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N
303982987,00016,30398298700016,O,,,,,,true,1,,,,RUE,BOISSET,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,77.10,NAP,N
303983027,00036,30398302700036,O,1996-10-01,NN,,,2008-11-07T00:19:39,true,3,,77,C,AV,JEANNE D ARC,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2005-06-20,F,,,,,33.1B,NAFRev1,N
303983035,00013,30398303500013,O,,,,,,true,1,,,,RUE,LT CHABAL,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.72,NAP,N
303983092,00022,30398309200022,O,,,,,2019-11-14T14:00:34,true,1,,,,,PONT D APE,35600,SAINTE-MARIE,,,35294,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,55.73,NAP,N
303983142,00033,30398314200033,O,1999-07-01,NN,,,2006-10-27T00:02:30,true,3,,3,B,AV,BERNARD LOUVET,36000,CHATEAUROUX,,,36044,,,,,,,,,,,,,,,,,,,2004-09-30,F,,,,,85.1G,NAFRev1,N
303983159,00037,30398315900037,O,,,,,2019-11-14T14:00:35,true,1,,,,RUE,HONORE DE BALZAC,37700,SAINT-PIERRE-DES-CORPS,,,37233,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
303983183,00045,30398318300045,O,,NN,,,,true,1,,15,,,CRS PRESIDENT JF KENNEDY,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,1992-10-23,F,,,,,45.4F,NAF1993,N
303983191,00014,30398319100014,O,,NN,,,2019-11-14T14:00:34,true,1,,10,,RUE,DU DOCTEUR HAICAULT,35470,BAIN-DE-BRETAGNE,,,35012,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,63.1E,NAF1993,N
303983209,00022,30398320900022,O,,NN,,,,true,1,,,,,LE BOURG,36160,FEUSINES,,,36073,,,,,,,,,,,,,,,,,,,1992-11-30,F,,,,,55.3A,NAF1993,N
303983217,00025,30398321700025,O,1989-07-17,NN,,,2019-11-14T14:00:35,true,3,,,,,,36800,LE PONT-CHRETIEN-CHABENET,,,36161,,,,,,,,,,,,,,,,,,,1991-07-25,F,,,,,54.08,NAP,N
303983225,00036,30398322500036,O,1994-09-16,NN,,,2009-02-04T00:16:06,false,4,N°39,37,,RUE,DE VERDUN,44000,NANTES,,,44109,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,52.4C,NAF1993,O
303983225,00044,30398322500044,O,1992-10-01,NN,,,2019-11-14T14:00:35,true,3,,9,,ALL,DU MARCHE,35235,THORIGNE-FOUILLARD,,,35334,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
303983233,00048,30398323300048,O,,,,,2019-11-14T14:00:29,true,1,,7,,RUE,DE TY DON,29270,CARHAIX-PLOUGUER,,,29024,,,,,,,,,,,,,,,,,,,1997-12-14,F,,,,,45.4C,NAF1993,N
303983241,00025,30398324100025,O,1983-10-03,NN,,,2015-02-05T08:15:24,true,4,,33,,RUE,DE LA LIBERATION,35550,PIPRIAC,,,35219,,,,,,,,,,,,,,,,,,,2010-09-22,A,,,,,01.49Z,NAFRev2,N
303983258,00029,30398325800029,O,1989-10-01,NN,,,2008-01-04T19:28:02,true,3,,,,LD,BEL AIR,35320,PANCE,,,35212,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.41Z,NAFRev2,N
303983258,00037,30398325800037,O,1992-01-01,NN,,,2013-07-10T03:32:40,false,4,,2,B,RTE,DE REDON,35500,VITRE,,,35360,,,,,,,,,,,,,,,,,,,2013-05-16,F,,,,,68.20B,NAFRev2,N
303983258,00045,30398325800045,O,1998-06-01,NN,,,2016-01-12T00:10:44,false,3,,22,,RUE,BERTRAND D ARGENTRE,35500,VITRE,,,35360,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
303983266,00014,30398326600014,O,1974-01-01,,,,,true,1,,,,,BOURG,35190,TRIMER,,,35346,,,,,,,,,,,,,,,,,,,2002-10-31,F,,,,,20.1A,NAF1993,N
303983274,00026,30398327400026,O,,,,,,true,1,,,,,ABATTOIR R DE CHASNE,35250,SAINT AUBIN D'AUBIGNE,,,35251,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,35.01,NAP,N
303983282,00011,30398328200011,O,,NN,,,,true,1,,24,,RUE,CHRISTIAN BERNON,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,,F,,,,,55.73,NAP,N
303983290,00030,30398329000030,O,1900-01-01,NN,,,2008-11-07T00:19:39,false,3,,,,,LA LANDE DU CLOS VEZIN,35230,ORGERES,,,35208,,,,,,,,,,,,,,,,,,,2004-07-01,F,,,,,45.4C,NAFRev1,N
303983290,00048,30398329000048,O,2004-07-01,,,,2019-11-14T14:00:34,true,3,,,,,LE PIN,35470,BAIN-DE-BRETAGNE,,,35012,,,,,,,,,,,,,,,,,,,2004-12-25,F,,,,,45.4C,NAFRev1,N
303983308,00014,30398330800014,O,,NN,,,2019-11-14T14:00:35,true,1,,,,,BOURG,35580,SAINT-SENOUX,,,35312,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
303983324,00011,30398332400011,O,1971-01-01,,,,2008-11-07T00:19:39,false,4,,14,,RUE,FREDERIC LE GUYADER,35200,RENNES,,,35238,,,,,,,,,,,,,,,,,,,2005-05-16,F,,,,,45.3E,NAFRev1,O
303983324,00029,30398332400029,O,2005-05-16,NN,,,2019-11-14T14:00:34,true,3,,15,,RUE,HENRI POLLES,35136,SAINT-JACQUES-DE-LA-LANDE,,,35281,,,,,,,,,,,,,,,,,,,2009-09-30,F,,,,,43.22A,NAFRev2,O
303983332,00014,30398333200014,O,1965-01-01,NN,,,2019-11-14T14:00:34,true,4,,,,PL,DE L'EGLISE,35890,BOURG-DES-COMPTES,,,35033,,,,,,,,,,,,,,,,,,,2007-08-03,F,,,,,15.8C,NAFRev1,O
303983340,00033,30398334000033,O,1991-01-02,NN,,,2008-11-07T00:19:39,false,3,,108,,BD,VILLEBOIS MAREUIL,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,1996-09-15,F,AUTOMOBILES DANIEL SAUDRAIS,,,,50.1Z,NAF1993,N
303983340,00041,30398334000041,O,1996-09-15,NN,,,2009-08-06T20:16:23,true,6,,10,,QUAI,DE RICHEMONT,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,2009-07-31,F,,,,,45.11Z,NAFRev2,N
303983399,00013,30398339900013,O,,NN,,,,true,1,,,,AV,GENERAL DE GAULLE,36130,DEOLS,,,36063,,,,,,,,,,,,,,,,,,,2000-07-03,F,,,,,67.01,NAP,N
303983407,00048,30398340700048,O,,NN,,,2019-11-14T14:00:35,true,1,,3,,RUE,DE LA GROSSE BORNE,37540,SAINT-CYR-SUR-LOIRE,,,37214,,,,,,,,,,,,,,,,,,,1993-03-31,F,,,,,45.4M,NAF1993,N
303983415,00025,30398341500025,O,1991-11-01,NN,,,2019-11-14T14:00:35,true,3,,7,,AV,DE LA CHALOTAIS,35770,VERN-SUR-SEICHE,,,35352,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
303983423,00011,30398342300011,O,,,,,2019-11-14T14:00:34,true,1,,,,AV,BOURG,35133,LA CHAPELLE-JANSON,,,35062,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.10,NAP,N
303983431,00014,30398343100014,O,,NN,,,2019-11-14T14:00:34,true,1,,,,LD,LA CONARDIERE,35420,LOUVIGNE-DU-DESERT,,,35162,,,,,,,,,,,,,,,,,,,1985-08-09,F,,,,,15.03,NAP,N
303983456,00011,30398345600011,O,,,,,,true,1,,272,,AV,DE GRAMMONT,37000,TOURS,,,37261,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
303983464,00031,30398346400031,O,1990-03-15,NN,,,2006-12-13T06:32:56,true,3,,,,,LA VILLE ES PASSANTS,35730,PLEURTUIT,,,35228,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,52.6E,NAFRev1,N
303983464,00049,30398346400049,O,2000-04-12,NN,,,,false,4,5,3,,RUE,DE DINARD,35730,PLEURTUIT,,,35228,,,,,,,,,,,,,,,,,,,2001-02-28,F,JEAN PIERRE CHAUSSEUR,,,,52.4E,NAF1993,N
303983472,00026,30398347200026,O,,NN,,,,true,1,,9,,RUE,DUGUESCLIN,35500,VITRE,,,35360,,,,,,,,,,,,,,,,,,,1993-07-31,F,,,,,52.4C,NAF1993,N
303983480,00011,30398348000011,O,,NN,,,2020-03-02T10:40:32,true,1,,,,,,38190,LAVAL-EN-BELLEDONNE,,,38206,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,55.71,NAP,N
303983498,00013,30398349800013,O,1964-01-01,NN,,,2019-11-14T14:00:35,true,1,,18,,RUE,GRANDE,36700,CHATILLON-SUR-INDRE,,,36045,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,52.2C,NAF1993,N
303983506,00013,30398350600013,O,,,,,,true,1,,,,RUE,DES LILAS,38240,MEYLAN,,,38229,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,47.04,NAP,N
303983514,00017,30398351400017,O,,,,,,true,1,,,,RUE,DES AIGUINARDS,38240,MEYLAN,,,38229,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
303983522,00010,30398352200010,O,1964-01-01,NN,,,2008-11-07T00:19:39,true,4,,,,,LES TROIS CROIX,35420,MONTHAULT,,,35190,,,,,,,,,,,,,,,,,,,2006-12-27,F,,,,,45.2J,NAFRev1,N
303983530,00013,30398353000013,O,,NN,,,,true,1,,5,,RUE,REMONDEL,35230,NOYAL-CHATILLON-SUR-SEICHE,,,35206,,,,,,,,,,,,,,,,,,,1993-09-09,F,,,,,93.0D,NAF1993,N
303983555,00044,30398355500044,O,,NN,,,2019-11-14T14:00:34,true,1,,,,,LA HAUTIERE,35310,BREAL-SOUS-MONTFORT,,,35037,,,,,,,,,,,,,,,,,,,1987-06-30,F,,,,,69.23,NAP,N
303983571,00033,30398357100033,O,,NN,,,,true,1,,104,,AV,DE LA TRANCHEE,37100,TOURS,,,37261,,,,,,,,,,,,,,,,,,,1992-09-30,F,,,,,85.1C,NAF1993,N
303983597,00053,30398359700053,O,,,,,2019-11-14T14:01:02,true,1,,,,,SAINT JEAN,83140,SIX-FOURS-LES-PLAGES,,,83129,,,,,,,,,,,,,,,,,,,1993-06-15,F,,,,,45.3E,NAF1993,N
303983621,00010,30398362100010,O,,,,,2019-11-14T14:00:34,true,1,,3,,RUE,ANDRE DESISLES,35400,SAINT-MALO,,,35288,,,,,,,,,,,,,,,,,,,1992-05-31,F,,,,,52.4L,NAF1993,N
303983639,00012,30398363900012,O,1900-01-01,NN,,,2006-10-27T00:02:30,true,3,,73,,RUE,LEDRU ROLLIN,36000,CHATEAUROUX,,,36044,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,85.1C,NAFRev1,N
303983647,00023,30398364700023,O,,NN,,,,true,1,,,,LD,LA MITAUDERIE,37340,AMBILLOU,,,37002,,,,,,,,,,,,,,,,,,,1996-09-27,F,,,,,45.2J,NAF1993,N
303983670,00017,30398367000017,O,,,,,2019-11-14T14:00:36,true,1,,,,AV,VICTOR HUGO,38800,LE PONT-DE-CLAIX,,,38317,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
303983712,00017,30398371200017,O,1974-01-01,NN,,,2019-01-23T17:00:11,true,1,,,,RTE,,35720,MESNIL-ROC'H,,,35308,,,,,,,,,,,,,,,,,,,2002-06-30,F,,,,,74.1J,NAF1993,N
303983720,00010,30398372000010,O,1962-01-01,NN,,,,true,1,,27,,AV,GABRIEL PERI,38150,ROUSSILLON,,,38344,,,,,,,,,,,,,,,,,,,2001-02-28,F,,,,,70.2C,NAF1993,N
303983761,00014,30398376100014,O,,NN,,,,true,1,,26,,RTE,D ISSOUDUN,36130,DEOLS,,,36063,,,,,,,,,,,,,,,,,,,1989-12-25,F,,,,,84.12,NAP,N
303983779,00024,30398377900024,O,,,,,,true,1,,,,BD,JULES VERGER,35800,DINARD,,,35093,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N
303983795,00012,30398379500012,O,1974-01-01,NN,,,2019-11-14T14:00:36,false,3,,,,HAM,DE COURS,38590,SAINT-ETIENNE-DE-SAINT-GEOIRS,,,38384,,,,,,,,,,,,,,,,,,,1996-03-07,F,,,,,70.2C,NAF1993,N
303983795,00020,30398379500020,O,1996-03-07,NN,,,2019-11-14T14:00:36,false,2,,,,RTE,DE CHARTREUSE,38590,SAINT-ETIENNE-DE-SAINT-GEOIRS,,,38384,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,74.1J,NAF1993,N
303983795,00038,30398379500038,O,1996-01-01,NN,,,2019-11-14T14:00:36,true,3,,,,,LA DALEURE,38590,SAINT-ETIENNE-DE-SAINT-GEOIRS,,,38384,,,,,,,,,,,,,,,,,,,2005-12-21,F,,,,,74.8K,NAFRev1,N
303983829,00019,30398382900019,O,,NN,,,2019-11-14T14:00:34,true,1,,,,LD,LA DRIENNAIS,35480,SAINT-MALO-DE-PHILY,,,35289,,,,,,,,,,,,,,,,,,,,F,,,,,55.73,NAP,N
303983837,00020,30398383700020,O,,,,,,true,1,,5,,RUE,RAOUL FOLLEREAU,38180,SEYSSINS,,,38486,,,,,,,,,,,,,,,,,,,1991-07-02,F,,,,,55.60,NAP,N
303983845,00023,30398384500023,O,1991-07-01,NN,,9602AA,2017-05-04T01:53:51,true,5,,4,,RUE,DE MONTFORT,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,2015-06-04,F,,,,,96.02A,NAFRev2,O
303983878,00024,30398387800024,O,1987-01-01,NN,,1011ZZ,2021-02-23T10:36:40,true,6,,1,,,LA TROCHE,35230,NOYAL-CHATILLON-SUR-SEICHE,,,35206,,,,,,,,,,,,,,,,,,,2017-11-13,A,,,,,10.11Z,NAFRev2,O
303983878,00032,30398387800032,O,2004-12-29,NN,,,2019-11-14T14:00:52,false,3,RES SOLEIL D AURE,14,,RUE,DES COUDERES,65170,SAINT-LARY-SOULAN,,,65388,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
303983878,00040,30398387800040,O,2019-04-02,,,,2021-02-23T10:36:40,false,1,,1,,,LA TROCHE,35230,NOYAL-CHATILLON-SUR-SEICHE,,,35206,,,,,,,,,,,,,,,,,,,2019-04-02,A,,,,,01.42Z,NAFRev2,N
303983886,00027,30398388600027,O,,NN,,,2019-11-14T14:01:06,true,1,,,,,174 RESIDENCE RELE LA MARI,97229,LES TROIS-ILETS,,,97231,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,55.72,NAP,N
303983894,00021,30398389400021,O,1989-08-04,NN,,,2019-11-14T14:00:34,true,7,,,,,LE TERTRE,35120,MONT-DOL,,,35186,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,56.10A,NAFRev2,O
303983910,00017,30398391000017,O,,,,,,true,1,,,,AV,MARCEL CACHIN,38400,SAINT MARTIN D'HERES,,,38421,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
303983928,00027,30398392800027,O,1900-01-01,NN,,,2012-05-16T09:20:08,false,3,,18,,RUE,DE LA CHAPELLE,44780,MISSILLAC,,,44098,,,,,,,,,,,,,,,,,,,1994-10-31,F,,,,,50.5Z,NAF1993,N
